Base_Pct,Search_Cap_bps,Sentiment_Cap_bps,Friction_Min_Pct,Friction_Mean_Pct,Friction_Max_Pct,Trapped_US_B,Trapped_DK_B,Gap_B,Vs_Empirical_B,Share_Explained_Pct,CPR_R2,CPR_RMSE,CPR_R2_Smooth,CPR_RMSE_Smooth
8.0,400.0,150.0,9.599761024617864,11.133591649655338,13.244619762294512,371.5536897576838,-683.6567701928393,1055.210459950523,-301.36624178731626,55.21514110967256,-1.2040593784306126,4.1393409826436205,-2.7626495437248475,3.213604486540789
9.0,400.0,0.0,9.434761024617865,11.168137104200795,13.0,365.28799801260146,-690.1896569045169,1055.4776549171183,-307.6319335323986,54.28402115745231,-1.2991906441188532,4.2277281133535825,-3.0339507085416058,3.327444602742719
9.0,100.0,300.0,9.82802753079582,10.5445342760502,11.482295820324753,359.78341168257504,-691.7138270136865,1051.4972386962615,-313.136519862425,53.46600610514318,-1.3023025076651273,4.230588177279455,-2.9742587699020064,3.3027341029184583
9.0,100.0,225.0,9.82802753079582,10.5445342760502,11.482295820324753,359.78341168257504,-691.7138270136865,1051.4972386962615,-313.136519862425,53.46600610514318,-1.3023025076651273,4.230588177279455,-2.9742587699020064,3.3027341029184583
9.0,200.0,75.0,9.967380512308932,10.733841279373122,11.75,359.0930921452995,-692.645771042191,1051.7388631874906,-313.82683939970053,53.363420417765695,-1.3596556858659747,4.282958599925772,-3.157284604327895,3.377928235574497
9.0,100.0,150.0,9.82802753079582,10.507488821504746,11.271154940573629,357.23205716534613,-694.6245785230725,1051.8566356884187,-315.6878743796539,53.086859285792606,-1.3331390729682489,4.258825752792289,-3.061369310771817,3.338733706521792
8.0,300.0,225.0,9.491070768463398,10.628602828150594,12.253464821720884,353.05737534057647,-705.606910517869,1058.6642858584455,-319.8625562044236,52.466476142261,-1.3199616260023017,4.24678191085984,-3.0442532850353956,3.331690984842361
8.0,300.0,300.0,9.491070768463398,10.628602828150594,12.253464821720884,353.05737534057647,-705.606910517869,1058.6642858584455,-319.8625562044236,52.466476142261,-1.3199616260023017,4.24678191085984,-3.0442532850353956,3.331690984842361
8.0,400.0,75.0,9.184761024617865,10.817909831473523,12.75,350.4293491741206,-709.4375433573183,1059.866892531439,-322.49058237087945,52.0759354488947,-1.403568318140929,4.322627315833541,-3.3006389585371734,3.4356746668238123
8.0,300.0,150.0,9.491070768463398,10.591557373605138,12.253464821720884,350.1816469100172,-709.3569418555177,1059.5385887655348,-322.73828463498285,52.039125383909,-1.355110713354183,4.278831872523578,-3.1444341789572317,3.372703501782968
9.0,300.0,0.0,9.3260707684634,10.626102828150595,12.0,343.2069552549206,-715.2451389770712,1058.4520942319919,-329.71297629007944,51.002643727156325,-1.469130838271362,4.3811851800881305,-3.467964021605895,3.5018728555546828
9.0,100.0,75.0,9.82802753079582,10.191807003322925,10.749999999999998,334.3484357428787,-719.5443595119323,1053.892795254811,-338.5714958021214,49.68621377809789,-1.5638366472981273,4.4644167987837395,-3.677992264747285,3.5832349865707767
9.0,0.0,300.0,9.0,10.0025,11.01,334.1511427497722,-719.3176009913099,1053.468743741082,-338.76878879522786,49.65689483778154,-1.5077044908088135,4.41527478359425,-3.4913395458000673,3.5110214661937063
9.0,0.0,225.0,9.0,10.0025,11.01,334.1511427497722,-719.3176009913099,1053.468743741082,-338.76878879522786,49.65689483778154,-1.5077044908088135,4.41527478359425,-3.4913395458000673,3.5110214661937063
9.0,0.0,150.0,9.0,9.965454545454547,10.5,331.4297277623168,-722.1920445482807,1053.6217723105974,-341.49020378268324,49.2524759968643,-1.543588865813244,4.446753092362337,-3.592516537074495,3.5503478411279996
8.0,200.0,225.0,9.231826380695837,10.086568552100395,11.262309881147257,327.97940731832574,-733.3024249897027,1061.2818323080285,-344.9405242266743,48.7397373659741,-1.516329890193087,4.42286156607036,-3.5416100674491853,3.530615814411502
8.0,200.0,300.0,9.231826380695837,10.086568552100395,11.262309881147257,327.97940731832574,-733.3024249897027,1061.2818323080285,-344.9405242266743,48.7397373659741,-1.516329890193087,4.42286156607036,-3.5416100674491853,3.530615814411502
8.0,300.0,75.0,9.0760707684634,10.275875555423323,11.75,326.41617785785166,-735.3745063584661,1061.7906842163177,-346.5037536871484,48.50743194787109,-1.6007466990636412,4.496437758346373,-3.803302479544726,3.630910203331766
8.0,200.0,150.0,9.231826380695837,10.04952309755494,11.262309881147257,324.9237111333511,-736.9698058640183,1061.8935169973695,-347.99622041164895,48.285642303288284,-1.5563521940888396,4.457895685203205,-3.6560432953516955,3.5748188989180725
7.000000000000001,400.0,300.0,8.599761024617864,10.170637104200795,12.244619762294512,319.52421969202766,-748.5249771366688,1068.0491968286965,-353.3957118529724,47.483244991482344,-1.563568624503762,4.464183438218301,-3.6961216538989907,3.5901716209378045
7.000000000000001,400.0,225.0,8.599761024617864,10.170637104200795,12.244619762294512,319.52421969202766,-748.5249771366688,1068.0491968286965,-353.3957118529724,47.483244991482344,-1.563568624503762,4.464183438218301,-3.6961216538989907,3.5901716209378045
9.0,200.0,0.0,9.217380512308932,10.084068552100394,10.999999999999998,317.4864139887132,-741.7821549158011,1059.2685689045143,-355.43351755628686,47.180414653460446,-1.6907393148337015,4.573570419116428,-4.0381971768871425,3.718631298817054
7.000000000000001,400.0,150.0,8.599761024617864,10.133591649655342,12.244619762294512,316.33876187983117,-752.1372511999978,1068.476013079829,-356.5811696651689,47.00986656072569,-1.6073463720369432,4.502139239525881,-3.8213819570504706,3.637737100474087
8.0,400.0,0.0,8.434761024617865,10.168137104200795,12.0,308.65703769737416,-757.8978710199043,1066.5549087172785,-364.2628938476259,45.86831556448457,-1.7524125339254453,4.625687840777273,-4.231302481677718,3.7892255444587852
9.0,0.0,75.0,9.0,9.649772727272728,9.75,305.5417930539283,-748.0395879694378,1053.581381023366,-367.37813849107175,45.40537123821184,-1.8324544266495368,4.692464801008746,-4.366839183089632,3.8379987694822844
8.0,100.0,300.0,8.82802753079582,9.5445342760502,10.482295820324754,299.18788983596227,-761.0205295384421,1060.2084193744045,-373.7320417090378,44.46114252390141,-1.7699626593348854,4.640411724463534,-4.19130086496615,3.7747104194264005
8.0,100.0,225.0,8.82802753079582,9.5445342760502,10.482295820324754,299.18788983596227,-761.0205295384421,1060.2084193744045,-373.7320417090378,44.46114252390141,-1.7699626593348854,4.640411724463534,-4.19130086496615,3.7747104194264005
8.0,200.0,75.0,8.967380512308932,9.733841279373122,10.750000000000002,298.57917565632374,-762.5025275153149,1061.0817031716388,-374.3407558886763,44.370683889656334,-1.8543153571363091,4.710538256013621,-4.458597257480099,3.8706692879420217
8.0,100.0,150.0,8.82802753079582,9.507488821504744,10.271154940573629,295.82424875569217,-764.6140552887869,1060.438304044479,-377.0956827893079,43.96128497434908,-1.8184580873537524,4.680856729803017,-4.329488787077776,3.824620219060619
7.000000000000001,300.0,225.0,8.491070768463398,9.628602828150596,11.253464821720884,291.8269438816375,-775.752932481058,1067.5798763626954,-381.0929876633626,43.36726112594306,-1.8037270317731626,4.668608136057497,-4.3138148374995815,3.818992001463807
7.000000000000001,300.0,300.0,8.491070768463398,9.628602828150596,11.253464821720884,291.8269438816375,-775.752932481058,1067.5798763626954,-381.0929876633626,43.36726112594306,-1.8037270317731626,4.668608136057497,-4.3138148374995815,3.818992001463807
