rep,converged,fit_method,failure,gap_std,burn_std,fric_std,head_const,head_age_linear,head_age_spline_12,head_age_spline_24,head_age_spline_36,head_age_spline_60,head_age_spline_84,head_age_spline_120,head_rate_gap_bps,head_burnout_orth,head_friction,resc_rate_gap_bps,resc_burnout_orth,resc_friction
74,True,"ridge(alpha=0.0001, warm_start)",,220.52145213257498,0.1210451036236278,0.004068700634464779,-15.338019071073258,-177.42420436396418,-1004.5315950919226,-169.17413345633588,-17.489009471881467,0.12081907863546876,9.30533811171222e-09,3.689775246622764e-08,3.6666188806581927,-0.6442242172027486,0.33764413495709855,3.674031012034923,-0.6398948735934108,0.33887026230486333
75,True,"ridge(alpha=0.0001, warm_start)",,222.7042255372525,0.12417319378238748,0.004095317788074479,-16.66672242225244,-192.6018073302982,-1004.9471834680044,-149.19113371683918,-13.342423926138125,0.09823167183940017,9.305338111699439e-09,3.689775246617696e-08,4.141240280601272,-0.8335202295950396,0.04184296515372498,4.108940602748839,-0.8070623806742409,0.04172197228444395
76,True,"ridge(alpha=0.0001, warm_start)",,216.2908923041602,0.12075348912585508,0.004068555015564545,-14.267218868608598,-167.54655288889532,-1004.625317335147,-178.60759350332464,-16.614789002389127,0.32708289558977816,9.305338111696004e-09,3.689775246616334e-08,2.02846211039234,0.3468204762178987,0.9655184609794629,2.0723187604987494,0.34532168615897846,0.9690593457819975
77,True,"ridge(alpha=0.0001, warm_start)",,221.60070315938998,0.12063479088381811,0.004083935153843774,-3.352409361486267,0.054675154506992674,-0.004355847706306122,0.005339609516601338,-0.0018881777074010563,0.004497968647429887,1.9098726723889974e-07,6.636655874234266e-07,0.6332171127096518,-0.1432213832258765,-0.005078959689107194,0.6314070112614801,-0.14274276305469452,-0.005078388406089181
78,True,"ridge(alpha=0.0001, warm_start)",,222.8826989134048,0.12798583938497937,0.004074702756627492,-14.138329712072952,-170.11375993089104,-1003.5561895215152,-181.88116869475908,-19.51181150596872,-0.08567914134192989,9.30533811173561e-09,3.689775246632038e-08,1.2477607650962557,0.41986944682952976,1.0328944714960266,1.2370374807338467,0.39443111098408423,1.0351183439511988
79,True,"ridge(alpha=0.0001, warm_start)",,217.78827936934113,0.1248825002350312,0.0040714274753863655,-3.9957505387497156,0.058941830363596244,-0.004159502887105513,0.004860944020700342,-0.001134520465901138,0.0019396367903034815,0.0010319764626157612,0.00016210630911020016,0.6786716492153814,-0.12420481620205949,-0.02976419370416803,0.6885779234024185,-0.11957920519329013,-0.029852272987647713
80,True,"ridge(alpha=0.0001, warm_start)",,224.2822969317584,0.11770492209989032,0.004083016822002824,-14.498808464776559,-173.16840586836466,-1004.3482085725249,-174.63689874667867,-17.781398086411496,-0.025394875152664705,9.30533811173414e-09,3.689775246631455e-08,1.7029725103015094,-0.10899062730688357,0.8676655145799321,1.6778013264313707,-0.11133028964788953,0.8677630483464727
81,True,"ridge(alpha=0.0001, warm_start)",,219.96979466818613,0.12512128835849196,0.004085769851651438,-12.707247431740772,-154.49263037833032,-1003.7183894101179,-194.14186903561895,-23.405171938598446,-0.1302624186133381,9.305338111713192e-09,3.689775246623149e-08,0.4667171438961881,0.8267796892895923,1.3748058773401302,0.468833456306297,0.7944698172801422,1.3740339573626317
82,True,"ridge(alpha=0.0001, warm_start)",,219.176414073012,0.12516160012655603,0.004093683563155634,-14.290890165999617,-169.92001972374356,-1004.6796254332472,-175.96789383587534,-17.408952963731966,0.11407845915433458,9.305338111718797e-09,3.689775246625372e-08,2.0246638341641976,-0.5576116623425044,0.9824558941422361,2.041206765447163,-0.5356480800966412,0.9800060991668161
83,True,"ridge(alpha=0.0001, warm_start)",,221.04644488607758,0.12001550616188052,0.004080136583746451,-3.9097133689035024,0.04997364698518505,-0.0037371034800001315,0.0045547729514129965,-0.0013839745316801828,0.0023723914209253603,6.539854081850618e-08,-2.3839371051717012e-07,0.7260500119170465,-0.14783097236191686,-0.05760854329930175,0.7257898550282297,-0.14809721220362634,-0.05765569046969904
84,True,"ridge(alpha=0.0001, warm_start)",,216.23434235476122,0.12374667049555348,0.004075552217843318,-3.672018035503938,0.05108020111546308,-0.004100731346791914,0.0046519319873128285,-0.0007846719767778313,0.0015067166154171994,1.4648003607433712e-05,2.8107465517198876e-05,0.6353455545787474,-0.1503635205911618,-0.03763563672232489,0.6492518814155824,-0.1460924505391331,-0.03770880686564374
85,True,"ridge(alpha=0.0001, warm_start)",,219.6933883318347,0.1246401362958425,0.004081136531538288,-3.7267251244133353,0.04175636785362985,-0.0034869259739864033,0.004432123592890345,-0.0014598060885383346,0.0020993177323857842,-2.0403059330816357e-05,1.0898267108781033e-05,0.6972743993560817,-0.13464848380357922,-0.04426345476763512,0.7013174163921747,-0.1298860062300089,-0.044288826064806185
86,True,"ridge(alpha=0.0001, warm_start)",,219.92934562858701,0.11571175892630693,0.004086137467167736,-16.597777083966527,-197.6924747865525,-1004.289873500076,-147.26127527963413,-9.564936409601817,0.07436611640388006,9.3053381117275e-09,3.689775246628823e-08,3.3347908705488596,-0.32009091109006327,0.6996256716815382,3.3505284723184268,-0.3325941899456641,0.6991699413890241
87,True,"ridge(alpha=0.0001, warm_start)",,222.33280533948667,0.11779668273498341,0.0040890578868921,-15.68031157182233,-178.98804904736235,-1002.4351472038942,-178.85273961709024,-24.209182818833167,-0.13645992914526156,9.305338111730177e-09,3.689775246629884e-08,2.770408851106004,-1.1201631664423777,0.19823184010335232,2.7533930334155925,-1.1433179935351125,0.19796122788147233
88,True,"ridge(alpha=0.0001, warm_start)",,218.1337169272242,0.12346465222713063,0.0040822304532195704,-15.025540704464401,-174.2575845006819,-1004.8397936465834,-170.55929394660728,-18.56212203962036,0.0026013182265931805,9.305338111720114e-09,3.689775246625894e-08,2.326759721977838,-0.9610763322007103,0.5301449381416765,2.356983968369391,-0.9359099314958246,0.5303066658530325
89,True,"ridge(alpha=0.0001, warm_start)",,223.03437834378954,0.12164688004156471,0.004079482914749953,-13.732858484327053,-166.0719362899703,-1003.6874006112308,-184.763509852628,-20.64797819457487,-0.08697921937986056,9.305338111718156e-09,3.689775246625118e-08,0.6180954917069287,1.7889712071367365,1.29921826765071,0.6123668280791524,1.7681584751379125,1.300489903916719
90,True,"ridge(alpha=0.0001, warm_start)",,214.23072320715823,0.11108566569201347,0.004079807870557468,-3.824877552338454,0.06295763464635247,-0.004804949076682004,0.00565074283123431,-0.0013048726813667084,0.002803550308279298,-1.1650621957286455e-06,6.872565523106721e-07,0.6402221068494058,-0.12500738490931643,-0.015996035717917887,0.6603539855454822,-0.1352995833241256,-0.016010416834958872
91,True,"ridge(alpha=0.0001, warm_start)",,220.52497059715006,0.10615941075563996,0.004078910301152164,-12.3753444313415,-144.9558161689887,-1000.0238802894594,-217.7320179251352,-32.97063900805244,-0.10518039897638456,9.305338111700686e-09,3.6897752466181905e-08,0.4147920769799067,3.167580908178561,1.3816826524093386,0.41562395473460806,3.587467938283627,1.3832291583030376
92,True,"ridge(alpha=0.0001, warm_start)",,222.1498560306241,0.11709671419141686,0.00407893715520872,-14.531548970841818,-173.93167547667775,-1003.537099043299,-178.52945760444487,-17.33860458546091,-0.013150984844123569,9.305338111698079e-09,3.689775246617157e-08,2.134558168413651,0.8407743577664661,1.303887849894036,2.123194835160729,0.8632837385316215,1.3053386868392867
93,True,"ridge(alpha=0.0001, warm_start)",,226.16482033742636,0.11857740912959941,0.004086674247487397,-15.450000293911135,-181.59892356136254,-1004.5027169481571,-165.0620341934769,-15.558027062563706,0.04541609546021196,9.305338111730597e-09,3.689775246630051e-08,2.870700769527828,-0.5560933299182167,0.4428997567811831,2.8047280950971722,-0.5638512401828555,0.4425531190775689
94,True,"ridge(alpha=0.0001, warm_start)",,227.58684950291712,0.11961288814262543,0.0040713757891721715,-4.148584071180152,0.06832398819992301,-0.0042125900519880315,0.0040443357142145985,0.0003327783164650923,0.00055471582290553,-3.075358608071045e-07,-4.057390376696125e-06,0.7581788559502272,-0.14443779885771718,0.005875978636831272,0.7361264042391482,-0.145184982159755,0.005893441862752069
95,True,"ridge(alpha=0.0001, warm_start)",,221.51258648161175,0.11226938684563434,0.004084429438164965,-4.374316168469833,0.0582202769986072,-0.003761344613311071,0.003466339545290947,0.0004147990675049706,0.0011395662738112524,-1.1281455844350627e-05,-4.4571085702348285e-05,0.6929233340799918,-0.11044922907885733,0.01508804967066275,0.6912174113916503,-0.11828240576297464,0.015084526860833891
96,True,"ridge(alpha=0.0001, warm_start)",,220.174851064888,0.1215592090061125,0.004071828455073639,-13.79857683419332,-165.1602765814705,-1003.6700088287092,-185.40641812579133,-22.94544690487042,-0.14667972793475725,9.305338111738072e-09,3.689775246633014e-08,0.8892931973434031,0.6343299306916133,0.8626666741136236,0.8924936810897801,0.6274023622125293,0.8651343048334837
97,True,"ridge(alpha=0.0001, warm_start)",,215.4555660444146,0.12680440427679215,0.004088103357142491,-3.7104620577765535,0.0481852188897944,-0.004110490103492477,0.0049545594870632715,-0.0010882473020856884,0.0025564582738334444,4.981352319053343e-07,4.987312799750833e-07,0.6205076871196039,-0.17506510950520623,-0.02720635053261547,0.6363811968229731,-0.16599082088321454,-0.02717555405761454
98,True,"ridge(alpha=0.0001, warm_start)",,218.79092220060534,0.11589969672989824,0.004072508197987532,-15.020078377223385,-180.3969173576757,-1004.2051290261945,-168.26305369594067,-14.847681394689097,-0.016997260894960137,9.305338111731749e-09,3.6897752466305075e-08,1.7374740826961117,1.0682005090966458,1.1250421242150666,1.7547567725896405,1.1081263755435315,1.128071953526349
99,True,"ridge(alpha=0.0001, warm_start)",,221.76086560462116,0.11587301661030745,0.004079957193999232,-14.759127848418515,-171.39448170780742,-1004.3287179114025,-176.17608257054113,-20.500973192238504,0.028834021945522797,9.305338111721822e-09,3.6897752466265715e-08,2.5280109568982114,-0.21199465945843926,0.3460697369676257,2.5189638494114845,-0.21996896832968407,0.346368191107094
100,True,"ridge(alpha=0.0001, warm_start)",,221.48054757059845,0.12529608492892544,0.004099608425658455,-14.389767942027436,-167.37593328988913,-1003.4589028497257,-184.19616216663704,-25.444426459439406,-0.29846298812702693,9.305338111730834e-09,3.689775246630145e-08,1.6817875549461392,-0.5384147367994059,0.5192201529307201,1.6778898113193963,-0.5166521587099382,0.5171769361396293
101,True,"ridge(alpha=0.0001, warm_start)",,222.82455129983083,0.1171809625014006,0.004087205442707885,-17.105512839330792,-194.77234995555,-1003.8156117359197,-153.5468630869499,-16.783609086389834,-0.012347118523944763,9.305338111723406e-09,3.689775246627199e-08,4.143039177084766,-1.0130068814798072,-0.3080990335754189,4.108505667639749,-1.0393794972155743,-0.3078178874604969
102,True,"ridge(alpha=0.0001, warm_start)",,220.384551549258,0.1168995036011948,0.004081565871525568,-10.147179375344008,-124.23230782189228,-1005.9869050331981,-202.4785108195014,-33.83232062357615,-0.381316025026415,0.01464816176541663,-0.09160889767857656,1.2173753209734488,-1.5702604844319774,0.9823664531432619,1.2205940150975003,-1.6150197803231023,0.9828261397868896
103,True,"ridge(alpha=0.0001, warm_start)",,215.4744624279096,0.12415890869734823,0.004076887247018849,-13.842095168011621,-161.16665921550876,-1003.3197128373754,-190.77108527959288,-22.66355300268093,0.09041071322008107,9.3053381117108e-09,3.6897752466222006e-08,1.8585459506707074,0.5013912122244222,0.6519929988260943,1.9059231631693399,0.48553175846562924,0.6530466666410991
104,True,"ridge(alpha=0.0001, warm_start)",,221.7943438968969,0.12216355765840206,0.004093303093574509,-4.0815115701634,0.044925691485629984,-0.003920441057405724,0.004735611889393007,-0.001267073068965427,0.0021515351400534823,6.93432293312547e-08,4.4406412532127154e-08,0.6212207845610316,-0.11827313525758801,-0.04851093032713042,0.6189041602375753,-0.11640275217710917,-0.048394464100445705
105,True,"ridge(alpha=0.0001, warm_start)",,227.48635200932992,0.12054045082803452,0.004090808068667331,-14.438690842300009,-169.78565015221824,-1003.1680138782333,-183.9338992918415,-22.662747891866214,-0.02795804571588321,9.305338111720416e-09,3.6897752466260136e-08,1.9829046175073648,0.05294131238528424,0.7201895668443338,1.9260802088372584,0.052805687661264034,0.7188987144198977
106,True,"ridge(alpha=0.0001, warm_start)",,219.90875015945872,0.11863243028211644,0.004078453126730951,-4.3255008627602916,0.06964700980753602,-0.0043585790315548815,0.005094030936788311,-0.0014076753201571724,0.003054147840803649,-3.66765084824674e-06,-3.0656020529476907e-06,0.7674747757755619,-0.12957537881032327,-0.024407344697640394,0.7711688725446073,-0.13132211565657534,-0.02443740264035488
107,True,"ridge(alpha=0.0001, warm_start)",,215.41422480286036,0.12291973421651356,0.004085453079038781,-4.163683963791149,0.05772901590345132,-0.0038787009329446266,0.0048125262714744455,-0.0017496356081025883,0.0034897110333025217,-4.696216435661708e-08,-2.087412706894249e-08,0.7293079111382267,-0.1321141108303276,-0.03864911716096617,0.7481082381386162,-0.12922495947229207,-0.03863041166709171
108,True,"ridge(alpha=0.0001, warm_start)",,217.56738370746749,0.13043778651587878,0.004079737634844924,-3.8830074740906904,0.07001567418521172,-0.005148491260140203,0.006205884558224964,-0.0014962329004386114,0.0023471062298848805,9.052373801752178e-05,-2.3443262317489032e-05,0.6986924443471418,-0.08476652362932129,-0.03886515338786911,0.7096106886990379,-0.0781339469349259,-0.03890076450921931
109,True,"ridge(alpha=0.0001, warm_start)",,220.1053986349468,0.10964260681554774,0.004067234378838692,-3.945738411287615,0.05619209696051578,-0.004051880676616227,0.0049441783844711255,-0.001576220544125804,0.00299410706345585,3.473136801614912e-07,1.3469395593145267e-07,0.7013197611410076,-0.09127918997668473,-0.05763429969254903,0.7040658379692983,-0.10009473539881855,-0.05786444685346137
110,True,"ridge(alpha=0.0001, warm_start)",,219.07172665626197,0.11862797898881015,0.004077399854115482,-14.74875571417746,-172.62718490249455,-1003.6386799654441,-178.9136415634601,-20.263292287720017,-0.002589596686830385,9.305338111716444e-09,3.6897752466244387e-08,1.808951778782277,0.003403619509154854,0.9528379798453329,1.8246036941176442,0.0034496313317371958,0.9542578513603353
111,True,"ridge(alpha=0.0001, warm_start)",,219.91765450387297,0.11773708075066514,0.004080637823651302,-14.436548934811718,-168.60450995617038,-1004.6520477863188,-177.00234290450706,-20.76203958474698,0.0804825336899128,9.305338111693864e-09,3.689775246615485e-08,3.0629426049679305,0.01233462885466044,0.462944151765761,3.0775608944500585,0.012595970469636815,0.46326611629132347
112,True,"ridge(alpha=0.0001, warm_start)",,223.87674345974446,0.11640137632791714,0.004085457981902786,-3.9503673691196233,0.06470019247036543,-0.004499525887708588,0.00559685983528719,-0.0016873349767394467,0.0027935363457996746,-7.979024718698419e-05,0.00018943682761334647,0.7624608348363547,-0.15555598476270874,-0.008238834836741083,0.752551889173438,-0.16067467128947452,-0.008234837502936007
113,True,"ridge(alpha=0.0001, warm_start)",,221.61939383250402,0.12288881067787898,0.004090158516183733,-4.062465497759504,0.05856320707093995,-0.004350915306667447,0.005599005868797612,-0.001997688596629663,0.003240599157808408,4.4971900677560284e-08,-6.340842178840347e-08,0.6993659425409866,-0.16343170472758517,-0.033136319275537666,0.6973079357165621,-0.15989790759096734,-0.033082179344847806
114,True,"ridge(alpha=0.0001, warm_start)",,222.15424656507207,0.1161158615605351,0.004078956877715471,-14.417286425652673,-169.4156457284218,-1003.8833849429842,-180.51071667900237,-21.216711425226247,-0.08914004862176515,9.305338111717159e-09,3.6897752466247225e-08,2.1219542325122287,0.22794777908731537,0.6619534931710194,2.11061628250315,0.23602751135897854,0.662686845069105
115,True,"ridge(alpha=0.0001, warm_start)",,221.47978569843934,0.12300906476973097,0.004075965224466787,-3.948090275742436,0.052474454840162214,-0.003834939901062867,0.004572412516735028,-0.0013737914583322386,0.0027628912071271054,-6.177283827136116e-05,-4.3247681553197595e-05,0.6721089935135198,-0.15558510384239976,-0.020150816245874222,0.6705536072472665,-0.15207215784606118,-0.0201879470965954
116,True,"ridge(alpha=0.0001, warm_start)",,221.0333016001509,0.1335756643249369,0.004087819130214418,-15.632308497167465,-181.43822148609672,-1003.4727702475767,-170.79666867315197,-20.904495641295465,-0.14146347316436397,9.305338111703224e-09,3.689775246619197e-08,2.295961631777608,-1.1361637373576343,0.3145198390163833,2.295275422747075,-1.0226626436704658,0.3141856593112432
117,True,"ridge(alpha=0.0001, warm_start)",,222.79128739425062,0.12420414177275205,0.00407761527607527,-16.155819199353168,-185.89494949258142,-1003.6909959404034,-164.79441609354137,-18.852891283745905,-0.016949866954772796,9.30533811171251e-09,3.689775246622879e-08,4.013254471940449,-0.7821993601768488,0.03605714613527749,3.9803969634315,-0.7571818393818343,0.036108968940270075
118,True,"ridge(alpha=0.0001, warm_start)",,222.11185501774543,0.12313052586841837,0.004080221373051032,-16.641426282203742,-192.4195842855713,-1003.7532732973067,-157.00505568750498,-16.043664574993944,-0.058096350654915474,9.305338111719784e-09,3.6897752466257635e-08,3.7130853131677077,-1.7663315566191213,0.1772144206137901,3.693950569319123,-1.7247466285130326,0.17735576830747365
119,True,"ridge(alpha=0.0001, warm_start)",,218.12344947642987,0.1283321091105057,0.004072900807410073,-3.597324493402049,0.06615494492664267,-0.0043564472744816625,0.004511866726394278,-0.0002438550091284715,0.0015113077945161327,1.923082448799065e-07,-4.7457356967542185e-08,0.7046343675368867,-0.12731743672570303,-0.024476487338676047,0.7138210574424037,-0.11928102585871536,-0.024540038718037258
120,True,"ridge(alpha=0.0001, warm_start)",,221.01360772464838,0.11969083477999436,0.004083172955873008,-14.09033660320343,-170.84083588274535,-1004.3774217105682,-176.63208500107137,-19.126057374691737,-0.21015266694733747,9.30533811172982e-09,3.6897752466297425e-08,0.6517617187222491,0.7965590821039839,1.4608426184665626,0.6516249816664315,0.800158289298669,1.4609509644031051
121,True,"ridge(alpha=0.0001, warm_start)",,219.13586156486028,0.11652885643781467,0.004087619252177851,-4.095243601361281,0.05615847195169697,-0.003842758025660038,0.0045224141737592455,-0.001377777789240979,0.0032401222845998656,-2.2492652785571565e-08,7.059328067028884e-08,0.7012521410777909,-0.17526230837444703,-0.015891190613951865,0.7071126971469408,-0.18083140388828334,-0.015875082332018647
122,True,"ridge(alpha=0.0001, warm_start)",,218.28290303852265,0.11933569019219994,0.004062908184539456,-15.074909468244012,-174.7579607334723,-1004.0854697510845,-174.23801808204308,-20.36812991982383,0.019213750172088637,9.305338111725824e-09,3.689775246628158e-08,2.6421935177079554,-0.8125042902087776,0.3394630190630092,2.6746859275556187,-0.8186044941104418,0.3411814782647401
123,True,"ridge(alpha=0.0001, warm_start)",,221.791475667089,0.12022663274039627,0.004078265917382309,-2.883462427126997,0.047993816120974975,-0.004277461608219056,0.005083491052065312,-0.0010844464482052995,0.0020211691046581994,0.00014271575950381042,-0.0003229933800699146,0.6536038275092032,-0.08665259137795848,-0.03342366751677549,0.6511748629722052,-0.08665620829498581,-0.033466365345709896
124,True,"ridge(alpha=0.0001, warm_start)",,220.2532759615378,0.11480461441456687,0.004082044124613947,-3.159369366372771,0.050776693717451984,-0.004124270581417248,0.0052032759391860035,-0.001838101162965325,0.0032761334970405286,-6.510329323653967e-07,-2.831141030154133e-07,0.6379427378946559,-0.07194233433385587,-0.05272248684252408,0.6400106668743881,-0.07534318791665849,-0.05274097783295323
125,True,"ridge(alpha=0.0001, warm_start)",,224.3713831093711,0.12574981720759448,0.0040882502494315335,-13.965113682656622,-166.1293524823533,-1005.7616175881374,-173.23172228016776,-19.126652905184052,-0.24583483425017078,9.305338111633741e-09,3.689775246591645e-08,1.150766718212441,1.1434196176976381,1.2145420635969468,1.1333073853226936,1.0932439627705055,1.2131236621712633
126,True,"ridge(alpha=0.0001, warm_start)",,215.00242290259465,0.12292014727783629,0.0040882124466642055,-14.275600243191828,-163.83563835644622,-1004.7779725504063,-180.65237471559087,-21.645958547901316,0.13921856682242437,9.305338111704344e-09,3.689775246619641e-08,2.0738830222114877,-0.2754171877884035,0.5776552206601699,2.1314188053339445,-0.2693932927139365,0.5769859419431917
127,True,"ridge(alpha=0.0001, warm_start)",,223.13049655284885,0.12197670822925147,0.004087302242069038,-15.121356479601737,-172.03775574666145,-1003.2196274059653,-181.59144379854087,-21.869015412891713,0.17804131511013982,9.305338111632525e-09,3.689775246591163e-08,2.9482237899658643,-0.4216488722245407,0.3974679273612645,2.9196406750537243,-0.41561656162039007,0.3970958258418112
128,True,"ridge(alpha=0.0001, warm_start)",,227.8913457156777,0.12305741093049122,0.004085715913511091,-17.899070810915095,-200.43456754505104,-1004.1481270547223,-143.7089208663229,-16.205830405468408,-0.006380010784532573,9.305338111712998e-09,3.689775246623073e-08,4.893255844485903,-2.9967474636345837,-0.9021198067655557,4.744582269494297,-2.927933333035388,-0.9016251912627113
129,True,"ridge(alpha=0.0001, warm_start)",,218.5260704154544,0.11733624431681186,0.004070712191900651,-15.873390630222282,-186.06070629516358,-1004.3086659695088,-161.3936468667561,-13.259190366635096,0.22166968921246138,9.305338111723563e-09,3.6897752466272617e-08,3.1713400549637063,-0.12195331932936924,0.49732918405345017,3.2067673093175313,-0.12496265769955084,0.4988885452358914
130,True,"ridge(alpha=0.0001, warm_start)",,220.84305375855055,0.12306372907184902,0.004081672565331267,-13.608272301017575,-161.95010100527077,-1003.4895438165368,-189.15313484480873,-23.251216337241935,-0.07974200041432891,9.305338111719262e-09,3.689775246625556e-08,0.8081035698921415,0.5296071962404517,1.160311863326154,0.8085579889518892,0.5174192923744524,1.160824472970471
131,True,"ridge(alpha=0.0001, warm_start)",,221.19160256619068,0.11540589391413575,0.00408956727905512,-14.454539143170695,-170.35988785589626,-1003.5278468835453,-181.47024385875739,-22.287049451883014,-0.16396392514685157,9.305338111719442e-09,3.689775246625627e-08,1.4438446084695467,1.1027451977103486,0.9334964807043087,1.4423800647388834,1.148857058458948,0.9321060201000337
132,True,"ridge(alpha=0.0001, warm_start)",,219.30699311645685,0.1228812985845861,0.004082396753117199,-12.421915725017996,-150.86054107127092,-1003.5766639012767,-197.74925947744526,-23.00783428845166,0.07041754459381722,9.305338111714644e-09,3.6897752466237246e-08,0.799706066988265,1.4585189981412428,1.3804202831821701,0.8057601806074294,1.427069450420617,1.3807851488645808
133,True,"ridge(alpha=0.0001, warm_start)",,219.8268078292357,0.12585905622636195,0.004083303284253972,-3.2845697904901194,0.04590393352846549,-0.004103554366908013,0.005493785623907719,-0.0022705568944260154,0.003433256929642912,7.144264135989514e-06,-9.269959704257664e-06,0.6253994863784036,-0.13097308674144173,-0.0414810376274898,0.6286439753489967,-0.12511702323633056,-0.0414827900762508
134,True,"ridge(alpha=0.0001, warm_start)",,216.37143290049283,0.1254317558978162,0.004076900997178432,-3.2485897024634003,0.043378469609535085,-0.0038906455344973234,0.005448114291394752,-0.002502844592938506,0.003637041862312512,0.002861174524959717,3.274522546232549e-05,0.6482956752208059,-0.11083602722938557,-0.05917258837890083,0.6620657084684383,-0.10624102687961967,-0.059268015665127786
135,True,"ridge(alpha=0.0001, warm_start)",,220.99181452386006,0.1309150077307664,0.004075244660156368,-16.64010299539766,-191.72871465849735,-1004.2186754856482,-154.820949657233,-16.37109324525354,-0.05667750352684077,9.305338111729755e-09,3.689775246629717e-08,3.6071012935658433,-1.9126449864789103,-0.027214144466682327,3.6067001790267126,-1.7565630448934126,-0.02726911127636685
136,True,"ridge(alpha=0.0001, warm_start)",,222.27020965977175,0.12312213819649294,0.004089999131581517,-4.15362781395966,0.06643017384063564,-0.004530855074248191,0.005461781410967135,-0.0016513897699527947,0.0035686587953616213,-0.0006842335453936705,6.995972934944087e-05,0.7226426350742868,-0.11018359038119649,-0.008909730066125197,0.718406433216712,-0.10759685613395087,-0.008895519500954097
137,True,"ridge(alpha=0.0001, warm_start)",,218.88067530639583,0.10935400939380442,0.004085274736803163,-4.656351221105892,0.0584939560788273,-0.004103003351880471,0.004817952409678256,-0.0011129678238936303,0.0017750165050817118,-1.0475476372332284e-06,-1.3282932336069228e-06,0.7019624463347781,-0.17035759951047927,-0.023365886219141034,0.7086541746445473,-0.18730337892539708,-0.023355597082215476
138,True,"ridge(alpha=0.0001, warm_start)",,224.1244390439668,0.11518042320021847,0.004085557506351174,-17.017928630180418,-194.09043931631365,-1002.9220039803573,-159.62836781180872,-20.96454001624955,-0.18731977305494932,9.30533811172878e-09,3.68977524662933e-08,3.8250476873595964,-0.9132304042874119,-0.2636741859682887,3.7711649550690765,-0.9532800474958034,-0.26353983601321795
139,True,"ridge(alpha=0.0001, warm_start)",,221.5937494281484,0.11823036803801859,0.004066651211044473,-3.493789564506633,0.04521621671521315,-0.004312294168913675,0.005745226182004682,-0.002196903964614301,0.0030425028352222346,1.7916720787587756e-07,2.257220711500145e-07,0.5841358806225323,-0.12363510956576884,-0.048036697750492255,0.5824843598769733,-0.1257278785293053,-0.04823543554344047
140,True,"ridge(alpha=0.0001, warm_start)",,220.44175658318758,0.11203000053593731,0.004075564513017608,-14.22893973347249,-166.37856828439067,-1003.917518207543,-182.9708637776252,-22.6360742832294,-0.11265285008318027,9.305338111700513e-09,3.6897752466181216e-08,1.2811218958735338,1.369994065817497,1.0928678610094331,1.284175801081272,1.4702905264437345,1.094989280501389
141,True,"ridge(alpha=0.0001, warm_start)",,218.87773243209253,0.1210381368105371,0.004075271337824604,-3.439797638829763,0.05260308876572304,-0.004122054123465614,0.004909127445160012,-0.0013446631318461797,0.002681239556493556,1.322930755541027e-07,-6.083064113398317e-08,0.6426738255993449,-0.1432023289232944,-0.027732760972445626,0.648809085526637,-0.14224816156888734,-0.027788593365916707
142,True,"ridge(alpha=0.0001, warm_start)",,218.72001383912266,0.12156655420601059,0.004090651114057764,-13.969297535087527,-168.09431881734628,-1005.6430529535113,-172.3422991103693,-15.842726832359308,0.10299890662434341,9.305338111719473e-09,3.68977524662564e-08,2.3771521669179236,-0.00912986077021978,0.9940758163350747,2.401576078980411,-0.009029607209426308,0.9923321294683689
143,True,"ridge(alpha=0.0001, warm_start)",,219.05477384342848,0.12267188717305866,0.0040788935234953375,-3.9799025089863322,0.06140702582508303,-0.003857314637326462,0.0036429524429603573,-3.860121262425471e-06,0.0021077341037973782,9.164568788391482e-07,-2.563818001363072e-07,0.655372140773773,-0.14862782233188263,0.020547066330577308,0.6610938923469502,-0.14567126081709458,0.020570149101481184
144,True,"ridge(alpha=0.0001, warm_start)",,219.2555632333099,0.12080731674572834,0.0040837762094418535,-15.856416020599053,-182.46382006415124,-1004.4259707763588,-164.23048344244026,-18.511571158057674,-0.0008330925765027051,9.305338111724979e-09,3.689775246627823e-08,3.2169690613146162,-1.0735003104756786,-0.13107733845083874,3.2420831834485546,-1.0683849141820483,-0.13106769590885473
145,True,"ridge(alpha=0.0001, warm_start)",,224.0119190447311,0.11586701113918364,0.004093032819139498,-17.947074864081767,-205.89077948946561,-1004.9838859834713,-130.21792977342935,-8.032218619124585,0.29908029610921283,9.305338111704136e-09,3.689775246619558e-08,5.291283948572195,-1.1723638889505905,-0.3375197757605089,5.219366964116755,-1.2165261243653982,-0.3367316839062328
146,True,"ridge(alpha=0.0001, warm_start)",,217.52153455013678,0.11917425686431009,0.0040872780051003,-15.69539881418899,-181.8206309663919,-1003.2978740447471,-171.56375177791733,-19.663894432984616,-0.04735901995794971,9.305338111738613e-09,3.689775246633229e-08,2.40888491078125,-1.0491736810393157,0.4310382397958088,2.447043467021288,-1.0584826558297376,0.4306372640233526
147,True,"ridge(alpha=0.0001, warm_start)",,222.64183632499987,0.12255143305896919,0.004087071618633497,-14.7213816929421,-176.2730093064834,-1005.3575122435985,-165.79244116336625,-14.3041366170246,0.12492422690267194,9.305338111711888e-09,3.689775246622632e-08,2.3020077287264877,0.888548938712932,0.9523451476116315,2.2846932208379687,0.8717295528569516,0.9515072693367258
