beta_rate_gap,beta_burnout,beta_friction,trapped_b,share_pct,cpr_r_lag0,peak_lag,n_strata,replicate,runtime_s
1.11944219502882,0.06781300957348357,-0.1159302442696922,834.6813835318321,109.14459497153854,-0.17998054592321477,-3,204,14,10.2
0.8666529742206646,0.0751027223490327,-0.09378772855065748,903.5440301762786,118.14921137363619,-0.5007052047934502,0,210,15,9.7
1.0880376529343645,0.10593307237407756,-0.11856667040314259,856.2810909119182,111.96901559480423,-0.3417371964653301,0,208,16,11.6
0.35203443361855813,-0.2701200664346,-0.2480394154905958,1241.0609490654822,162.28359382784708,0.1315187948996884,-2,201,17,9.8
1.1612994868804754,0.024418738041305066,-0.11240729259755076,787.651825312203,102.994916561494,-0.040353928212248494,-3,203,18,9.6
0.07964652514392753,0.9567205814341249,-0.24803933272305406,1258.4329933203915,164.55519682683428,-0.19437839247727023,0,205,19,9.3
-0.7405591852028993,0.6013985237893396,-0.24803933201668482,1241.4151986773518,162.32991621045818,0.06798031573584051,2,205,20,10.0
1.124204715452402,0.08721605790425249,-0.118479999831019,794.2609856186439,103.85914348566014,-0.18039960322919504,-3,199,21,9.4
0.9637452841021145,0.12260645071268239,-0.10744042283289429,915.6841003822141,119.73667105788867,-0.4756775536014234,0,203,22,9.7
1.1103295241825946,0.028643205895147905,-0.10991797786355743,839.0975071253408,109.72205606084458,-0.23449161166807747,-3,192,23,6.0
1.0555614010228302,0.08269372993297053,-0.11252900159618995,863.6862489798191,112.93732876671343,-0.3407492423628646,0,197,24,6.1
0.3183665689414679,0.3590941455251345,-0.24803940637934113,1228.6471779972717,160.6603444754101,0.1063004734343795,3,199,25,6.4
1.0770474266389911,0.12289183870775132,-0.11851709583482162,852.8431812764428,111.51946770489565,-0.23894223948798246,-3,202,26,5.9
1.0357111765305431,0.04170735623222867,-0.10534551988220658,858.2452876679391,112.2258578625366,-0.37991763030427933,0,193,27,5.9
1.1611747353493709,0.00576861121431116,-0.11098109557709826,831.7963588161889,108.76734341150092,-0.10266894805544191,-3,196,28,6.0
1.058710414570342,0.0679120954917059,-0.11116414937306106,877.3581202909045,114.7250898048683,-0.4062164114207169,0,189,29,6.3
1.08881915062372,0.06772045152093668,-0.11223002918007248,872.9266726341847,114.14562491063083,-0.25478726675452673,-3,203,30,5.9
1.112184427500185,-0.0536451479160453,-0.09818467999550573,835.6763371643174,109.27469708400399,-0.18448904816244838,-3,207,31,7.6
-0.18209647761093653,0.3622086713057956,-0.24803940988055156,1247.441620551695,163.11794310021537,0.15448301341223455,1,199,32,5.8
0.979416571411971,-0.06542360300099753,-0.08509824512797379,922.1760762341393,120.58557471011247,-0.4384618959158907,0,190,33,6.1
0.962448339505634,0.14944605524458215,-0.11098934666535654,889.4891569484523,116.3113682443975,-0.48497264091362957,0,199,34,6.0
