rep,rate_gap_bps,burnout_orth,friction,trapped_b,share_pct,cpr_r_lag0
0,1.2328688115681583,0.4518250213945685,1.2876246187183882,1217.6339179089175,159.22022871941545,0.345678138294659
2,3.564136593460526,-0.7692628169977251,0.4112994937967323,1217.6339179089175,159.22022871941545,0.345678138294659
3,2.6075682202278725,-1.025960203528595,0.6408210379198898,1217.6339179089175,159.22022871941545,0.345678138294659
4,0.7277954374310508,0.9785201630582192,1.362273744652468,1217.6339179089175,159.22022871941545,0.345678138294659
5,3.708673131517909,-1.7563644655394983,-0.0184558939834307,1217.6339179089175,159.22022871941545,0.345678138294659
6,0.5792550469456008,-0.1580101964149825,-0.0235555637371898,869.2234192232166,113.66138014179845,-0.4340845042122013
7,2.0515486727775794,-0.1878093274501552,0.7808440947761883,1217.6339179089175,159.22022871941545,0.345678138294659
8,2.402149281740045,-0.0215100641378393,0.3615249073894926,1217.6339179089175,159.22022871941545,0.345678138294659
9,0.7173318783649949,-0.1148024419306404,-0.055351932103346,801.3456591909863,104.78554946860775,-0.4496990468921315
10,1.7711353187787962,-0.2818246236297967,0.8389285226634633,1217.6339179089175,159.22022871941545,0.345678138294659
11,0.614557611756726,-0.1060760196643791,-0.056199618166445,1027.1281908878902,134.30932160479,-0.4472904263473
12,0.6571005635034788,-0.0828189472142652,-0.0618969887749829,861.9828854801582,112.71459357346744,-0.4525412295190387
13,2.8745358297868866,-1.1080708355001456,0.3917426246835777,1217.6339179089175,159.22022871941545,0.345678138294659
14,0.6570808530599768,-0.1402603448268752,-0.0202625802607597,1016.4537605532004,132.91351190013137,-0.4359398499699332
15,0.7016610589498479,-0.1274020503004817,-0.0414733590269423,927.9304097111514,121.3380227808028,-0.445053359012321
16,0.6709454509406342,-0.1804819021096544,0.0153860629728942,859.3219713489143,112.3666471584177,-0.431027600970909
17,2.8346645804138215,-0.3515631386925318,0.6374263874990076,1217.6339179089175,159.22022871941545,0.345678138294659
18,0.6187386977671704,-0.1364966801544402,-0.0293458083014897,885.8916253918762,115.84094787515626,-0.4364073854953825
19,0.7287359578267698,0.6818642011804052,1.1403494006776207,1217.6339179089175,159.22022871941545,0.345678138294659
20,1.0082406734166494,1.2333023737118665,1.0548160649362532,1217.6339179089175,159.22022871941545,0.345678138294659
21,0.6567597840623788,-0.1761705662977715,-0.0321879087470623,916.6666330471434,119.86514897997463,-0.437812624450352
22,2.6552102456119013,0.0294885093451758,0.6857373708735013,1217.6339179089175,159.22022871941545,0.345678138294659
23,1.3407148316913502,0.9888972280572178,1.0593176520361511,1217.6339179089175,159.22022871941545,0.345678138294659
24,1.8724141821574771,0.0694984274211798,0.7249449216945182,1217.6339179089175,159.22022871941545,0.345678138294659
26,0.7187367318993146,-0.1295156008150979,-0.0108957306967226,919.9720373995666,120.29737021598191,-0.4415755913876417
27,0.6900163308668806,-0.1292343098357834,-0.0412209237522642,928.194985015835,121.3726191729578,-0.4491873544429338
28,2.899222663022996,-0.9214281321832206,0.5096799161050752,1217.6339179089175,159.22022871941545,0.345678138294659
29,2.3920744889252012,-0.1639860868947909,0.3354604635079735,1217.6339179089175,159.22022871941545,0.345678138294659
30,2.5162266929928907,0.187738546168615,0.8418605914341716,1217.6339179089175,159.22022871941545,0.345678138294659
31,0.6574052121701672,0.5764380656107293,1.1214753137372486,1217.6339179089175,159.22022871941545,0.345678138294659
32,1.3888915137701214,0.021449641209246,1.0602957660507135,1217.6339179089175,159.22022871941545,0.345678138294659
33,0.7557557721571533,-0.2163839166318013,-0.0228446011615619,1086.811946122432,142.1136879414283,-0.2586429347151491
34,2.912958518249119,-0.7153060145954623,0.0994557160628827,1217.6339179089175,159.22022871941545,0.345678138294659
35,1.3419926240763178,1.1076285684718592,1.2175458966051147,1217.6339179089175,159.22022871941545,0.345678138294659
36,0.7164939742493716,0.9222600390085836,1.4196419976816348,1217.6339179089175,159.22022871941545,0.345678138294659
37,0.7029225152591868,-0.1133352189408347,-0.0607132461951329,917.5217049318094,119.97695987735986,-0.4474430393575133
38,2.861461202044352,0.5540043209043316,0.7440683041612802,1217.6339179089175,159.22022871941545,0.345678138294659
39,5.059314282225213,-2.6208700684459307,-0.1909800891387646,1217.6339179089175,159.22022871941545,0.345678138294659
40,-2.9894560871417064,15.702136615395435,1.2052673397670173,-1296.7485889500786,-169.56542018703453,-0.304422170406271
41,2.660209598992093,-1.4937285736583548,0.3418542747508309,1217.6339179089175,159.22022871941545,0.345678138294659
42,3.293203409911604,-1.69099478588133,0.0613464634743537,1217.6339179089175,159.22022871941545,0.345678138294659
43,0.6570358065611966,-0.1267557241741043,-0.0296359501298697,895.6437823538616,117.11615928242516,-0.4448881054668664
44,2.3043898320742513,-0.7687282380992075,0.5617635190666728,1217.6339179089175,159.22022871941545,0.345678138294659
45,0.6814497133971156,-0.0941398820828455,0.0014345048059805,1025.2136253032213,134.05896920756638,-0.424673209276391
46,0.924416078926934,1.2937946323496576,1.3071833452652857,1217.6339179089175,159.22022871941545,0.345678138294659
47,2.649376831155509,-0.4088853348990998,0.2236511681600655,1217.6339179089175,159.22022871941545,0.345678138294659
48,3.3558455656760557,-0.7569659162128953,0.0953172004421149,1217.6339179089175,159.22022871941545,0.345678138294659
49,0.7216724992250798,-0.1568925280911165,-0.0235900331433372,1015.8347274644532,132.83256590435585,-0.4324447837586217
50,0.7318618052088707,-0.1086097462117527,-0.0532176602339213,765.0360953012486,100.03763880170176,-0.4596173906559122
51,0.6486471708158973,-0.1050080789004362,-0.0588975053339801,897.7297956768261,117.38893052631802,-0.4461370621806194
52,0.7151012132109815,-0.1355733870636862,-0.0107998321490521,932.1729424699016,121.892784787891,-0.4395311718815657
53,3.26336088331505,-1.3506040987532948,-0.2522416012006913,1217.6339179089175,159.22022871941545,0.345678138294659
54,0.664506212110502,-0.0610154466055212,-0.0369895414970816,851.2014465734165,111.30479121546166,-0.4542260795045459
55,0.6746052803704756,-0.1572818785830966,-0.0271128847248187,1047.6640764290887,136.99463477218316,-0.4240957016359906
56,0.6306193514797785,-0.1146983702666308,-0.062793695802402,892.3162237787284,116.68104111626909,-0.4537998434974775
57,2.945027863831413,-0.0910727289942605,0.378820380077403,1217.6339179089175,159.22022871941545,0.345678138294659
58,0.6689111423859404,-0.1494303633196052,-0.0392425756679149,839.4560668801463,109.7689420463038,-0.4448085221993956
59,0.7144898970502718,-0.1028368601842185,-0.0111316980507375,928.2711191492712,121.38257462341032,-0.4438341384527366
60,0.6855608472344178,-0.1406486897070553,-0.024683940818176,934.4589012911453,122.19170130213088,-0.4424948391738796
61,0.6636819378354617,-0.1255812056299676,-0.0359625493715432,758.2323977687151,99.14797380359788,-0.4475370399264385
62,2.0146388002300157,0.1163846157535716,0.6569958253177999,1217.6339179089175,159.22022871941545,0.345678138294659
63,3.2039139845176257,-1.2662109661108805,0.6648524418876999,1217.6339179089175,159.22022871941545,0.345678138294659
64,1.7955804913879547,0.1569219347208228,0.1100312522445634,1217.6339179089175,159.22022871941545,0.345678138294659
65,1.8052049549918032,-0.3456744802113771,0.6045181536393341,1217.6339179089175,159.22022871941545,0.345678138294659
66,0.6708115909558051,-0.163040667011259,-0.0308137498389861,943.30023884567,123.34781215524715,-0.4425150932760096
67,0.95423241794209,0.6825622798735839,1.2412144351450594,1217.6339179089175,159.22022871941545,0.345678138294659
68,0.6598859775444693,-0.1088031908854519,-0.0445422909098767,896.0887549497343,117.17434478255512,-0.450156508949784
69,3.4987646353775137,-2.117536095058011,-0.2789344461428183,1217.6339179089175,159.22022871941545,0.345678138294659
70,0.6227888762238207,-0.1010891994289031,-0.0500138378973177,880.726808652073,115.1655861835096,-0.4448856304910194
71,0.7054130089748843,-0.1552262599212804,-0.0514976482006251,1064.391410186633,139.18193414646146,-0.4437113383257747
72,0.6298800904287848,-0.1021746417159907,-0.0211844102337018,865.2183232026318,113.1376658340237,-0.4401313288568757
73,0.8206323688011699,1.219821967300031,1.4351140844929977,1217.6339179089175,159.22022871941545,0.345678138294659
74,3.674031012034923,-0.6398948735934108,0.3388702623048698,1217.6339179089175,159.22022871941545,0.345678138294659
75,4.108940602748839,-0.8070623806742413,0.0417219722844446,1217.6339179089175,159.22022871941545,0.345678138294659
76,2.0723187604987494,0.3453216861589787,0.9690593457820084,1217.6339179089175,159.22022871941545,0.345678138294659
77,0.63140701126148,-0.1427427630546945,-0.0050783884060891,745.9195718460724,97.53792423882204,-0.4239089625018256
78,1.237037480733847,0.3944311109840844,1.0351183439512222,1217.6339179089175,159.22022871941545,0.345678138294659
79,0.6885779234024185,-0.11957920519329,-0.0298522729876481,928.388723643276,121.39795282055027,-0.4434569498510821
80,1.6778013264313707,-0.1113302896478894,0.8677630483464778,1217.6339179089175,159.22022871941545,0.345678138294659
81,0.468833456306297,0.7944698172801425,1.3740339573626443,1217.6339179089175,159.22022871941545,0.345678138294659
82,2.041206765447163,-0.5356480800966413,0.980006099166824,1217.6339179089175,159.22022871941545,0.345678138294659
83,0.7257898550282296,-0.1480972122036263,-0.0576556904696997,944.829133628676,123.54773347269548,-0.4507402555887025
84,0.6492518814155824,-0.1460924505391332,-0.0377088068656438,903.1435422593756,118.09684277845273,-0.4397998583129312
85,0.7013174163921747,-0.1298860062300088,-0.0442888260648071,930.3015316665708,121.64807539555898,-0.4547118036802149
86,3.350528472318427,-0.3325941899456641,0.6991699413890303,1217.6339179089175,159.22022871941545,0.345678138294659
87,2.7533930334155925,-1.1433179935351123,0.1979612278814723,1217.6339179089175,159.22022871941545,0.345678138294659
88,2.356983968369391,-0.9359099314958248,0.5303066658530416,1217.6339179089175,159.22022871941545,0.345678138294659
89,0.6123668280791525,1.7681584751379125,1.300489903916736,1217.6339179089175,159.22022871941545,0.345678138294659
90,0.6603539855454822,-0.1352995833241256,-0.016010416834959,898.780390602463,117.5263084047518,-0.4354974992646088
91,0.4156239547346079,3.587467938283629,1.3832291583030594,1217.6339179089175,159.22022871941545,0.345678138294659
92,2.123194835160729,0.8632837385316219,1.305338686839293,1217.6339179089175,159.22022871941545,0.345678138294659
93,2.804728095097172,-0.5638512401828556,0.4425531190775794,1217.6339179089175,159.22022871941545,0.345678138294659
94,0.7361264042391482,-0.1451849821597549,0.0058934418627521,943.4975059074304,123.37360718791692,-0.4352619656121756
95,0.6912174113916503,-0.1182824057629746,0.015084526860834,1022.7727975699228,133.73980172689377,-0.4341543660792566
96,0.8924936810897801,0.6274023622125293,0.865134304833492,1217.6339179089175,159.22022871941545,0.345678138294659
97,0.6363811968229731,-0.1659908208832145,-0.027175554057615,909.009395143928,118.86387334829487,-0.432718184152902
98,1.75475677258964,1.108126375543532,1.1280719535263577,1217.6339179089175,159.22022871941545,0.345678138294659
99,2.518963849411484,-0.2199689683296841,0.3463681911070967,1217.6339179089175,159.22022871941545,0.345678138294659
100,1.6778898113193963,-0.5166521587099382,0.5171769361396362,1217.6339179089175,159.22022871941545,0.345678138294659
101,4.108505667639749,-1.0393794972155743,-0.3078178874605033,1217.6339179089175,159.22022871941545,0.345678138294659
102,1.2205940150975003,-1.6150197803231023,0.9828261397869062,1217.6339179089175,159.22022871941545,0.345678138294659
103,1.9059231631693392,0.4855317584656294,0.6530466666411071,1217.6339179089175,159.22022871941545,0.345678138294659
104,0.6189041602375753,-0.1164027521771092,-0.0483944641004457,1014.909707434834,132.7116084486544,-0.4424096521236517
