rate_gap_bps,burnout_orth,friction
3.062664614031319,1.557398455753936,1.2119954922563774
3.1385739409352555,-1.3719251158604118,3.0210705332570824
2.233484029585114,2.617822180471448,4.753080044782298
2.6551853597659387,2.288979509642654,0.1384839559310529
4.791887744223187,4.7886126115737575,-3.8287107989743245
7.273945361044995,-1.783585200386299,2.5181722658321273
1.6891131132334525,1.7780418927069017,2.3170134061699144
1.802902265989848,0.4996457758888137,-0.4588334202430287
2.8959854324260084,3.540270375030255,1.7654838154295405
3.5088282591162994,0.5461706132864889,4.257566488836058
1.9353606506036742,2.862866794148455,-3.3767906298893844
0.5173733685929809,-0.1629975540737834,-0.01218004871008739
0.5182575806648013,-0.09003326427256308,0.03599082212593855
1.7631246819914508,2.4473857292220313,1.1238117801888927
2.1235406364404263,1.5568298842955641,2.32988250682069
2.373653171356366,3.211078511829869,-1.8387965216829345
3.187962071635536,0.08850951237363185,5.369139709152944
1.817820930356436,1.6293227804842882,5.0152906590348225
3.830567197568264,5.256700259726644,0.12128267832957836
5.492095657314444,4.346995810618507,-3.6898779876358683
0.362485172977039,-0.15683217380317455,0.1505553830575781
5.064017450455683,-0.7687231631383099,2.6345602049491714
6.785075526887383,1.1855344180868466,-0.6913821238604106
1.8230484377569647,-1.2835110933334657,1.7924778265227697
2.0877016199821035,2.297355792491303,-1.9970984691589637
1.8060868224247013,2.193398684900205,2.304023556090066
9.122170216965877,3.960700011153558,2.966308266775079
9.852855295022188,-3.042624599763889,3.8860836994257215
2.466446366548465,2.906920616241477,2.2779726825610767
2.7357632766170648,2.6364888947711878,1.2762285589955582
7.422290578326731,1.7163018849276739,2.2371956047518564
5.463759574177003,-1.2150664462274083,0.4547338207777191
2.00156264315001,3.3970474474357246,-3.417374831553194
1.945644292623497,1.6800069808364118,-1.1094601997732412
2.965790055594589,2.7447452185584273,0.5884538607336142
0.3914682317143593,-0.18886577238653568,-0.002473268176034306
0.7159412779643527,-0.16540783700426767,-0.012984068484330185
3.2438569185274595,0.30117566894925585,2.8141769338372726
4.048629437934198,6.079644022353699,-1.9676855125547958
5.137124175973985,-1.0731149086971077,7.621311293365418
0.518763587964742,-0.13448417201680823,0.04057085869926081
9.0599454624642,-1.065871557173685,5.204617994703418
2.5717887947933864,0.03896531924336809,1.8988033424904527
3.069754561102355,4.082677953251806,-3.8285036685105744
8.275917524951355,-1.2608322378210206,0.7913446721098639
10.096371252415338,-0.9686577009917633,4.687444751764229
2.463224652087385,2.692755558967857,1.2137602870024453
2.555866651960309,2.6348164076282146,-1.9425611617536738
4.406201778147722,0.6763137230003334,1.4770578464290394
0.5635949416214654,-0.1336766016470731,-0.03250277697120991
0.5589112591069337,-0.06982020799158481,0.021206325445321698
0.8662437653921617,-0.08559062720952251,-0.03040091375512404
1.1716167452738044,0.9717225970304068,0.41970161937577005
0.6984535939911566,-0.14309756285975586,-0.040904416227441
0.44374540150485003,-0.3075069866922711,-0.028081307770973195
1.4630881470726262,0.3452570122237284,-2.23441644597789
0.9582192447856548,3.0544026428913877,-1.987901875023843
23.83036465255965,-0.5867862167414003,6.117857888045575
0.7656799879910334,-0.18362609177773098,-0.04038042390603964
0.872637809555381,-0.12955537111142673,-0.026191957406726928
5.545692980864123,0.36837916030829637,1.170819465372882
2.774003856558096,0.9493942680210993,0.5743448767099867
2.724733646604179,-1.6766473220508256,-2.177243825584449
9.406845275562546,-5.705732605148305,12.261475831311508
2.0139929727773485,2.726872473416434,1.2587934487422137
0.6818158171651517,-0.13566130282938907,-0.05877652806332566
3.929950274934589,1.7781434708397654,0.6353113322304286
0.6741332560919266,-0.11409218752191627,-0.056746359711256716
3.297967385408861,-0.84434702030203,0.806709268425247
1.8909223726359219,3.432012382183297,0.32919337100921064
1.9393304075543938,0.04545351672455476,3.7554421686218555
2.258083251670805,0.4114454711149035,2.167031711868661
6.804559865118642,-1.0540890504282334,0.8306535108461135
2.6517676195741875,2.844543438158415,-1.802951184424031
0.6412626725801651,-0.1705225706991936,-0.058685622066072
3.0644700114034227,-0.6885059129057103,6.404391853714838
0.6989250725876485,-0.13536115349280037,-0.0331045723836984
2.3236490130065732,2.794321904042414,0.9692022804022263
0.7994599090692974,-0.1535899985543014,-0.0231293020948329
4.547410855836051,0.5987094737668277,2.3790199744434184
2.6209892383463855,5.290820740153909,-3.004915634359869
6.388259544303971,1.5574916272100472,2.4117127883099676
1.1544858188751268,1.735977346925282,0.5586651477460494
0.2630753430197228,-0.15177667942338025,0.17238685474886767
0.7819223641817362,2.07013622460804,2.2070515630540184
0.5941785770184047,-0.16850731718064646,-0.011307925912467364
4.979359445387754,-1.5410524208041643,0.8304336067890217
1.813262120762864,-0.550803757981252,1.3847824892775686
13.08431842654437,-0.35726259690080764,8.163092964054586
12.055695462462326,-5.3779083529574025,10.62280044258213
5.401249866884274,4.8542996713932105,-4.125973640965413
1.8044132697992064,4.2341448299954045,-2.3272676174960005
0.6593607409284534,-0.15945963292071624,0.027522115724908675
3.443794922250691,0.4924663285160457,0.33844351188027344
14.795852584500805,-4.3609169852576635,-1.346131308174481
0.625758123462658,-0.18398431031798493,-0.0198968994492028
5.276492670554318,-1.9704223117127575,2.7772256195733314
0.9244837812395488,4.04549352581204,-0.6785886163911868
2.8820135780393845,6.839096149430082,-1.614879317788255
1.9731562098250668,3.2745302030032146,4.803284327588574
2.6664165230319234,3.920527073929952,-2.9133518440410295
3.2549391272554304,2.4264242143123935,0.4407540957164362
10.153885127277222,6.746883029109212,2.8789779113741596
4.930501000283218,3.0252886625022986,1.6793388492843964
1.0624358524904185,1.9396921544070616,-2.031877654030015
4.561364734760073,4.8217109436821035,-2.5063150190180643
1.4069287412164753,3.615834282160622,1.205575188914696
3.3658016108165283,1.1859438068194328,3.1203554728132032
4.089861522962211,-0.7073078778675884,6.042944782981631
1.105886457650265,2.4468419836384774,1.585033642139859
0.279905505395294,-0.14324533291878172,0.23800198324846958
0.7031848740793687,2.2778943530592555,1.5217684681016788
3.1973341123029604,3.1953483206845914,1.8305259615706244
0.6484462885450455,-0.17037280872528304,-0.06443489308618601
3.3741297107036283,0.24157930979612588,4.5181447402498325
6.391506066543129,3.876025691683706,-3.040388693094977
2.3571377014206174,4.112939838275728,0.1744465747499122
3.075662189879806,-3.952381362536674,-0.5777818854913231
3.272325644112982,1.8337585050867458,2.1386282034933903
1.6042885404829306,2.708002822030222,0.1541574892829055
1.8386689648816426,5.6071007396092405,-0.5316476303003999
0.6238495942185247,-0.1035464458428502,-0.022616072929145897
1.5752560329164962,-0.15378689926703393,1.0636614942951756
3.7385437955917267,0.7507444622937862,3.2639371413499667
0.7013706926441287,-0.23999705856668205,0.045102720595728146
2.257702807354561,-0.37336809797912107,0.8677805495766526
1.414497287160249,0.49531623660737845,0.17575811483552595
