Market_Rate,Friction,Rate_Velocity,CPR_US,CPR_Danish,Cohort_Coupon,Cohort_Term
0.06000000000000001,0.055,0.035,0.1572,0.03336499999999998,0.025,180
0.065,0.055,0.035,0.1338,0.033560000000000034,0.025,180
0.07,0.055,0.035,0.1157,0.03375499999999998,0.025,180
0.07500000000000001,0.055,0.035,0.1,0.033950000000000036,0.025,180
0.08000000000000002,0.055,0.035,0.086,0.03414499999999998,0.025,180
0.02,0.06,-0.01,0.5351,0.03180499999999997,0.025,180
0.025,0.06,-0.01,0.5311,0.03200000000000003,0.025,180
0.030000000000000002,0.06,-0.01,0.4578,0.032194999999999974,0.025,180
0.035,0.06,-0.01,0.3965,0.03239000000000003,0.025,180
0.04000000000000001,0.06,-0.01,0.3435,0.032584999999999975,0.025,180
0.045000000000000005,0.06,-0.01,0.2974,0.03278000000000003,0.025,180
0.05,0.06,-0.01,0.2568,0.03297499999999998,0.025,180
0.05500000000000001,0.06,-0.01,0.2226,0.03317000000000003,0.025,180
0.06000000000000001,0.06,-0.01,0.1914,0.03336499999999998,0.025,180
0.065,0.06,-0.01,0.1643,0.033560000000000034,0.025,180
0.07,0.06,-0.01,0.1412,0.03375499999999998,0.025,180
0.07500000000000001,0.06,-0.01,0.1215,0.033950000000000036,0.025,180
0.08000000000000002,0.06,-0.01,0.1049,0.03414499999999998,0.025,180
0.02,0.06,-0.005,0.5351,0.03180499999999997,0.025,180
0.025,0.06,-0.005,0.5311,0.03200000000000003,0.025,180
0.030000000000000002,0.06,-0.005,0.4578,0.032194999999999974,0.025,180
0.035,0.06,-0.005,0.3965,0.03239000000000003,0.025,180
0.04000000000000001,0.06,-0.005,0.3435,0.032584999999999975,0.025,180
0.045000000000000005,0.06,-0.005,0.2974,0.03278000000000003,0.025,180
0.05,0.06,-0.005,0.2568,0.03297499999999998,0.025,180
0.05500000000000001,0.06,-0.005,0.2226,0.03317000000000003,0.025,180
0.06000000000000001,0.06,-0.005,0.1914,0.03336499999999998,0.025,180
0.065,0.06,-0.005,0.1643,0.033560000000000034,0.025,180
0.07,0.06,-0.005,0.1412,0.03375499999999998,0.025,180
0.07500000000000001,0.06,-0.005,0.1215,0.033950000000000036,0.025,180
0.08000000000000002,0.06,-0.005,0.1049,0.03414499999999998,0.025,180
0.02,0.06,0.0,0.5351,0.03180499999999997,0.025,180
0.025,0.06,0.0,0.5311,0.03200000000000003,0.025,180
0.030000000000000002,0.06,0.0,0.4578,0.032194999999999974,0.025,180
0.035,0.06,0.0,0.3965,0.03239000000000003,0.025,180
0.04000000000000001,0.06,0.0,0.3435,0.032584999999999975,0.025,180
0.045000000000000005,0.06,0.0,0.2974,0.03278000000000003,0.025,180
0.05,0.06,0.0,0.2568,0.03297499999999998,0.025,180
0.05500000000000001,0.06,0.0,0.2226,0.03317000000000003,0.025,180
0.06000000000000001,0.06,0.0,0.1914,0.03336499999999998,0.025,180
0.065,0.06,0.0,0.1643,0.033560000000000034,0.025,180
0.07,0.06,0.0,0.1412,0.03375499999999998,0.025,180
0.07500000000000001,0.06,0.0,0.1215,0.033950000000000036,0.025,180
0.08000000000000002,0.06,0.0,0.1049,0.03414499999999998,0.025,180
0.02,0.06,0.005,0.5351,0.03180499999999997,0.025,180
0.025,0.06,0.005,0.5311,0.03200000000000003,0.025,180
0.030000000000000002,0.06,0.005,0.4578,0.032194999999999974,0.025,180
0.035,0.06,0.005,0.3965,0.03239000000000003,0.025,180
0.04000000000000001,0.06,0.005,0.3435,0.032584999999999975,0.025,180
0.045000000000000005,0.06,0.005,0.2974,0.03278000000000003,0.025,180
0.05,0.06,0.005,0.2568,0.03297499999999998,0.025,180
0.05500000000000001,0.06,0.005,0.2226,0.03317000000000003,0.025,180
0.06000000000000001,0.06,0.005,0.1914,0.03336499999999998,0.025,180
0.065,0.06,0.005,0.1643,0.033560000000000034,0.025,180
0.07,0.06,0.005,0.1412,0.03375499999999998,0.025,180
0.07500000000000001,0.06,0.005,0.1215,0.033950000000000036,0.025,180
0.08000000000000002,0.06,0.005,0.1049,0.03414499999999998,0.025,180
0.02,0.06,0.01,0.5351,0.03180499999999997,0.025,180
0.025,0.06,0.01,0.5311,0.03200000000000003,0.025,180
0.030000000000000002,0.06,0.01,0.4578,0.032194999999999974,0.025,180
0.035,0.06,0.01,0.3965,0.03239000000000003,0.025,180
0.04000000000000001,0.06,0.01,0.3435,0.032584999999999975,0.025,180
0.045000000000000005,0.06,0.01,0.2974,0.03278000000000003,0.025,180
0.05,0.06,0.01,0.2568,0.03297499999999998,0.025,180
0.05500000000000001,0.06,0.01,0.2226,0.03317000000000003,0.025,180
0.06000000000000001,0.06,0.01,0.1914,0.03336499999999998,0.025,180
0.065,0.06,0.01,0.1643,0.033560000000000034,0.025,180
0.07,0.06,0.01,0.1412,0.03375499999999998,0.025,180
0.07500000000000001,0.06,0.01,0.1215,0.033950000000000036,0.025,180
0.08000000000000002,0.06,0.01,0.1049,0.03414499999999998,0.025,180
0.02,0.06,0.015,0.5351,0.03180499999999997,0.025,180
0.025,0.06,0.015,0.5311,0.03200000000000003,0.025,180
0.030000000000000002,0.06,0.015,0.4578,0.032194999999999974,0.025,180
0.035,0.06,0.015,0.3965,0.03239000000000003,0.025,180
0.04000000000000001,0.06,0.015,0.3435,0.032584999999999975,0.025,180
0.045000000000000005,0.06,0.015,0.2974,0.03278000000000003,0.025,180
0.05,0.06,0.015,0.2568,0.03297499999999998,0.025,180
0.05500000000000001,0.06,0.015,0.2226,0.03317000000000003,0.025,180
0.06000000000000001,0.06,0.015,0.1914,0.03336499999999998,0.025,180
0.065,0.06,0.015,0.1643,0.033560000000000034,0.025,180
0.07,0.06,0.015,0.1412,0.03375499999999998,0.025,180
0.07500000000000001,0.06,0.015,0.1215,0.033950000000000036,0.025,180
0.08000000000000002,0.06,0.015,0.1049,0.03414499999999998,0.025,180
0.02,0.06,0.02,0.4247,0.03180499999999997,0.025,180
0.025,0.06,0.02,0.4217,0.03200000000000003,0.025,180
0.030000000000000002,0.06,0.02,0.3646,0.032194999999999974,0.025,180
0.035,0.06,0.02,0.3162,0.03239000000000003,0.025,180
0.04000000000000001,0.06,0.02,0.2734,0.032584999999999975,0.025,180
0.045000000000000005,0.06,0.02,0.2371,0.03278000000000003,0.025,180
0.05,0.06,0.02,0.2055,0.03297499999999998,0.025,180
0.05500000000000001,0.06,0.02,0.1761,0.03317000000000003,0.025,180
0.06000000000000001,0.06,0.02,0.1501,0.03336499999999998,0.025,180
0.065,0.06,0.02,0.1295,0.033560000000000034,0.025,180
0.07,0.06,0.02,0.1118,0.03375499999999998,0.025,180
0.07500000000000001,0.06,0.02,0.0968,0.033950000000000036,0.025,180
0.08000000000000002,0.06,0.02,0.0832,0.03414499999999998,0.025,180
0.02,0.06,0.025,0.4247,0.03180499999999997,0.025,180
0.025,0.06,0.025,0.4217,0.03200000000000003,0.025,180
0.030000000000000002,0.06,0.025,0.3646,0.032194999999999974,0.025,180
0.035,0.06,0.025,0.3162,0.03239000000000003,0.025,180
0.04000000000000001,0.06,0.025,0.2734,0.032584999999999975,0.025,180
0.045000000000000005,0.06,0.025,0.2371,0.03278000000000003,0.025,180
0.05,0.06,0.025,0.2055,0.03297499999999998,0.025,180
0.05500000000000001,0.06,0.025,0.1761,0.03317000000000003,0.025,180
0.06000000000000001,0.06,0.025,0.1501,0.03336499999999998,0.025,180
0.065,0.06,0.025,0.1295,0.033560000000000034,0.025,180
0.07,0.06,0.025,0.1118,0.03375499999999998,0.025,180
0.07500000000000001,0.06,0.025,0.0968,0.033950000000000036,0.025,180
0.08000000000000002,0.06,0.025,0.0832,0.03414499999999998,0.025,180
0.02,0.06,0.03,0.4247,0.03180499999999997,0.025,180
0.025,0.06,0.03,0.4217,0.03200000000000003,0.025,180
0.030000000000000002,0.06,0.03,0.3646,0.032194999999999974,0.025,180
0.035,0.06,0.03,0.3162,0.03239000000000003,0.025,180
0.04000000000000001,0.06,0.03,0.2734,0.032584999999999975,0.025,180
0.045000000000000005,0.06,0.03,0.2371,0.03278000000000003,0.025,180
0.05,0.06,0.03,0.2055,0.03297499999999998,0.025,180
0.05500000000000001,0.06,0.03,0.1761,0.03317000000000003,0.025,180
0.06000000000000001,0.06,0.03,0.1501,0.03336499999999998,0.025,180
0.065,0.06,0.03,0.1295,0.033560000000000034,0.025,180
0.07,0.06,0.03,0.1118,0.03375499999999998,0.025,180
0.07500000000000001,0.06,0.03,0.0968,0.033950000000000036,0.025,180
0.08000000000000002,0.06,0.03,0.0832,0.03414499999999998,0.025,180
0.02,0.06,0.035,0.4247,0.03180499999999997,0.025,180
0.025,0.06,0.035,0.4217,0.03200000000000003,0.025,180
0.030000000000000002,0.06,0.035,0.3646,0.032194999999999974,0.025,180
0.035,0.06,0.035,0.3162,0.03239000000000003,0.025,180
0.04000000000000001,0.06,0.035,0.2734,0.032584999999999975,0.025,180
0.045000000000000005,0.06,0.035,0.2371,0.03278000000000003,0.025,180
0.05,0.06,0.035,0.2055,0.03297499999999998,0.025,180
0.05500000000000001,0.06,0.035,0.1761,0.03317000000000003,0.025,180
0.06000000000000001,0.06,0.035,0.1501,0.03336499999999998,0.025,180
0.065,0.06,0.035,0.1295,0.033560000000000034,0.025,180
0.07,0.06,0.035,0.1118,0.03375499999999998,0.025,180
0.07500000000000001,0.06,0.035,0.0968,0.033950000000000036,0.025,180
0.08000000000000002,0.06,0.035,0.0832,0.03414499999999998,0.025,180
0.02,0.065,-0.01,0.5131,0.03180499999999997,0.025,180
0.025,0.065,-0.01,0.5092,0.03200000000000003,0.025,180
0.030000000000000002,0.065,-0.01,0.4381,0.032194999999999974,0.025,180
0.035,0.065,-0.01,0.3809,0.03239000000000003,0.025,180
0.04000000000000001,0.065,-0.01,0.3288,0.032584999999999975,0.025,180
0.045000000000000005,0.065,-0.01,0.2853,0.03278000000000003,0.025,180
0.05,0.065,-0.01,0.2462,0.03297499999999998,0.025,180
0.05500000000000001,0.065,-0.01,0.2139,0.03317000000000003,0.025,180
0.06000000000000001,0.065,-0.01,0.1847,0.03336499999999998,0.025,180
0.065,0.065,-0.01,0.1577,0.033560000000000034,0.025,180
0.07,0.065,-0.01,0.1364,0.03375499999999998,0.025,180
0.07500000000000001,0.065,-0.01,0.1175,0.033950000000000036,0.025,180
0.08000000000000002,0.065,-0.01,0.1009,0.03414499999999998,0.025,180
0.02,0.065,-0.005,0.5131,0.03180499999999997,0.025,180
0.025,0.065,-0.005,0.5092,0.03200000000000003,0.025,180
0.030000000000000002,0.065,-0.005,0.4381,0.032194999999999974,0.025,180
0.035,0.065,-0.005,0.3809,0.03239000000000003,0.025,180
0.04000000000000001,0.065,-0.005,0.3288,0.032584999999999975,0.025,180
0.045000000000000005,0.065,-0.005,0.2853,0.03278000000000003,0.025,180
0.05,0.065,-0.005,0.2462,0.03297499999999998,0.025,180
0.05500000000000001,0.065,-0.005,0.2139,0.03317000000000003,0.025,180
0.06000000000000001,0.065,-0.005,0.1847,0.03336499999999998,0.025,180
0.065,0.065,-0.005,0.1577,0.033560000000000034,0.025,180
0.07,0.065,-0.005,0.1364,0.03375499999999998,0.025,180
0.07500000000000001,0.065,-0.005,0.1175,0.033950000000000036,0.025,180
0.08000000000000002,0.065,-0.005,0.1009,0.03414499999999998,0.025,180
0.02,0.065,0.0,0.5131,0.03180499999999997,0.025,180
0.025,0.065,0.0,0.5092,0.03200000000000003,0.025,180
0.030000000000000002,0.065,0.0,0.4381,0.032194999999999974,0.025,180
0.035,0.065,0.0,0.3809,0.03239000000000003,0.025,180
0.04000000000000001,0.065,0.0,0.3288,0.032584999999999975,0.025,180
0.045000000000000005,0.065,0.0,0.2853,0.03278000000000003,0.025,180
0.05,0.065,0.0,0.2462,0.03297499999999998,0.025,180
0.05500000000000001,0.065,0.0,0.2139,0.03317000000000003,0.025,180
0.06000000000000001,0.065,0.0,0.1847,0.03336499999999998,0.025,180
0.065,0.065,0.0,0.1577,0.033560000000000034,0.025,180
0.07,0.065,0.0,0.1364,0.03375499999999998,0.025,180
0.07500000000000001,0.065,0.0,0.1175,0.033950000000000036,0.025,180
0.08000000000000002,0.065,0.0,0.1009,0.03414499999999998,0.025,180
0.02,0.065,0.005,0.5131,0.03180499999999997,0.025,180
0.025,0.065,0.005,0.5092,0.03200000000000003,0.025,180
0.030000000000000002,0.065,0.005,0.4381,0.032194999999999974,0.025,180
0.035,0.065,0.005,0.3809,0.03239000000000003,0.025,180
0.04000000000000001,0.065,0.005,0.3288,0.032584999999999975,0.025,180
0.045000000000000005,0.065,0.005,0.2853,0.03278000000000003,0.025,180
0.05,0.065,0.005,0.2462,0.03297499999999998,0.025,180
0.05500000000000001,0.065,0.005,0.2139,0.03317000000000003,0.025,180
0.06000000000000001,0.065,0.005,0.1847,0.03336499999999998,0.025,180
0.065,0.065,0.005,0.1577,0.033560000000000034,0.025,180
0.07,0.065,0.005,0.1364,0.03375499999999998,0.025,180
0.07500000000000001,0.065,0.005,0.1175,0.033950000000000036,0.025,180
0.08000000000000002,0.065,0.005,0.1009,0.03414499999999998,0.025,180
0.02,0.065,0.01,0.5131,0.03180499999999997,0.025,180
0.025,0.065,0.01,0.5092,0.03200000000000003,0.025,180
0.030000000000000002,0.065,0.01,0.4381,0.032194999999999974,0.025,180
0.035,0.065,0.01,0.3809,0.03239000000000003,0.025,180
0.04000000000000001,0.065,0.01,0.3288,0.032584999999999975,0.025,180
0.045000000000000005,0.065,0.01,0.2853,0.03278000000000003,0.025,180
0.05,0.065,0.01,0.2462,0.03297499999999998,0.025,180
0.05500000000000001,0.065,0.01,0.2139,0.03317000000000003,0.025,180
0.06000000000000001,0.065,0.01,0.1847,0.03336499999999998,0.025,180
0.065,0.065,0.01,0.1577,0.033560000000000034,0.025,180
0.07,0.065,0.01,0.1364,0.03375499999999998,0.025,180
0.07500000000000001,0.065,0.01,0.1175,0.033950000000000036,0.025,180
0.08000000000000002,0.065,0.01,0.1009,0.03414499999999998,0.025,180
0.02,0.065,0.015,0.5131,0.03180499999999997,0.025,180
0.025,0.065,0.015,0.5092,0.03200000000000003,0.025,180
0.030000000000000002,0.065,0.015,0.4381,0.032194999999999974,0.025,180
0.035,0.065,0.015,0.3809,0.03239000000000003,0.025,180
0.04000000000000001,0.065,0.015,0.3288,0.032584999999999975,0.025,180
0.045000000000000005,0.065,0.015,0.2853,0.03278000000000003,0.025,180
0.05,0.065,0.015,0.2462,0.03297499999999998,0.025,180
0.05500000000000001,0.065,0.015,0.2139,0.03317000000000003,0.025,180
0.06000000000000001,0.065,0.015,0.1847,0.03336499999999998,0.025,180
0.065,0.065,0.015,0.1577,0.033560000000000034,0.025,180
0.07,0.065,0.015,0.1364,0.03375499999999998,0.025,180
0.07500000000000001,0.065,0.015,0.1175,0.033950000000000036,0.025,180
0.08000000000000002,0.065,0.015,0.1009,0.03414499999999998,0.025,180
0.02,0.065,0.02,0.4082,0.03180499999999997,0.025,180
0.025,0.065,0.02,0.4053,0.03200000000000003,0.025,180
0.030000000000000002,0.065,0.02,0.349,0.032194999999999974,0.025,180
0.035,0.065,0.02,0.3038,0.03239000000000003,0.025,180
0.04000000000000001,0.065,0.02,0.2617,0.032584999999999975,0.025,180
0.045000000000000005,0.065,0.02,0.2276,0.03278000000000003,0.025,180
0.05,0.065,0.02,0.1963,0.03297499999999998,0.025,180
0.05500000000000001,0.065,0.02,0.1686,0.03317000000000003,0.025,180
0.06000000000000001,0.065,0.02,0.1446,0.03336499999999998,0.025,180
0.065,0.065,0.02,0.1251,0.033560000000000034,0.025,180
0.07,0.065,0.02,0.1081,0.03375499999999998,0.025,180
0.07500000000000001,0.065,0.02,0.0935,0.033950000000000036,0.025,180
0.08000000000000002,0.065,0.02,0.0806,0.03414499999999998,0.025,180
0.02,0.065,0.025,0.4082,0.03180499999999997,0.025,180
0.025,0.065,0.025,0.4053,0.03200000000000003,0.025,180
0.030000000000000002,0.065,0.025,0.349,0.032194999999999974,0.025,180
0.035,0.065,0.025,0.3038,0.03239000000000003,0.025,180
0.04000000000000001,0.065,0.025,0.2617,0.032584999999999975,0.025,180
0.045000000000000005,0.065,0.025,0.2276,0.03278000000000003,0.025,180
0.05,0.065,0.025,0.1963,0.03297499999999998,0.025,180
0.05500000000000001,0.065,0.025,0.1686,0.03317000000000003,0.025,180
0.06000000000000001,0.065,0.025,0.1446,0.03336499999999998,0.025,180
0.065,0.065,0.025,0.1251,0.033560000000000034,0.025,180
0.07,0.065,0.025,0.1081,0.03375499999999998,0.025,180
0.07500000000000001,0.065,0.025,0.0935,0.033950000000000036,0.025,180
0.08000000000000002,0.065,0.025,0.0806,0.03414499999999998,0.025,180
0.02,0.065,0.03,0.4082,0.03180499999999997,0.025,180
0.025,0.065,0.03,0.4053,0.03200000000000003,0.025,180
0.030000000000000002,0.065,0.03,0.349,0.032194999999999974,0.025,180
0.035,0.065,0.03,0.3038,0.03239000000000003,0.025,180
0.04000000000000001,0.065,0.03,0.2617,0.032584999999999975,0.025,180
0.045000000000000005,0.065,0.03,0.2276,0.03278000000000003,0.025,180
0.05,0.065,0.03,0.1963,0.03297499999999998,0.025,180
0.05500000000000001,0.065,0.03,0.1686,0.03317000000000003,0.025,180
0.06000000000000001,0.065,0.03,0.1446,0.03336499999999998,0.025,180
0.065,0.065,0.03,0.1251,0.033560000000000034,0.025,180
0.07,0.065,0.03,0.1081,0.03375499999999998,0.025,180
0.07500000000000001,0.065,0.03,0.0935,0.033950000000000036,0.025,180
0.08000000000000002,0.065,0.03,0.0806,0.03414499999999998,0.025,180
0.02,0.065,0.035,0.4082,0.03180499999999997,0.025,180
0.025,0.065,0.035,0.4053,0.03200000000000003,0.025,180
0.030000000000000002,0.065,0.035,0.349,0.032194999999999974,0.025,180
0.035,0.065,0.035,0.3038,0.03239000000000003,0.025,180
0.04000000000000001,0.065,0.035,0.2617,0.032584999999999975,0.025,180
0.045000000000000005,0.065,0.035,0.2276,0.03278000000000003,0.025,180
0.05,0.065,0.035,0.1963,0.03297499999999998,0.025,180
0.05500000000000001,0.065,0.035,0.1686,0.03317000000000003,0.025,180
0.06000000000000001,0.065,0.035,0.1446,0.03336499999999998,0.025,180
0.065,0.065,0.035,0.1251,0.033560000000000034,0.025,180
0.07,0.065,0.035,0.1081,0.03375499999999998,0.025,180
0.07500000000000001,0.065,0.035,0.0935,0.033950000000000036,0.025,180
0.08000000000000002,0.065,0.035,0.0806,0.03414499999999998,0.025,180
0.02,0.06999999999999999,-0.01,0.4902,0.03180499999999997,0.025,180
0.025,0.06999999999999999,-0.01,0.4865,0.03200000000000003,0.025,180
0.030000000000000002,0.06999999999999999,-0.01,0.4212,0.032194999999999974,0.025,180
0.035,0.06999999999999999,-0.01,0.3674,0.03239000000000003,0.025,180
0.04000000000000001,0.06999999999999999,-0.01,0.3173,0.032584999999999975,0.025,180
0.045000000000000005,0.06999999999999999,-0.01,0.2743,0.03278000000000003,0.025,180
0.05,0.06999999999999999,-0.01,0.2371,0.03297499999999998,0.025,180
0.05500000000000001,0.06999999999999999,-0.01,0.2057,0.03317000000000003,0.025,180
0.06000000000000001,0.06999999999999999,-0.01,0.1779,0.03336499999999998,0.025,180
0.065,0.06999999999999999,-0.01,0.1519,0.033560000000000034,0.025,180
0.07,0.06999999999999999,-0.01,0.132,0.03375499999999998,0.025,180
0.07500000000000001,0.06999999999999999,-0.01,0.1129,0.033950000000000036,0.025,180
0.08000000000000002,0.06999999999999999,-0.01,0.0968,0.03414499999999998,0.025,180
0.02,0.06999999999999999,-0.005,0.4902,0.03180499999999997,0.025,180
0.025,0.06999999999999999,-0.005,0.4865,0.03200000000000003,0.025,180
0.030000000000000002,0.06999999999999999,-0.005,0.4212,0.032194999999999974,0.025,180
0.035,0.06999999999999999,-0.005,0.3674,0.03239000000000003,0.025,180
0.04000000000000001,0.06999999999999999,-0.005,0.3173,0.032584999999999975,0.025,180
0.045000000000000005,0.06999999999999999,-0.005,0.2743,0.03278000000000003,0.025,180
0.05,0.06999999999999999,-0.005,0.2371,0.03297499999999998,0.025,180
0.05500000000000001,0.06999999999999999,-0.005,0.2057,0.03317000000000003,0.025,180
0.06000000000000001,0.06999999999999999,-0.005,0.1779,0.03336499999999998,0.025,180
0.065,0.06999999999999999,-0.005,0.1519,0.033560000000000034,0.025,180
0.07,0.06999999999999999,-0.005,0.132,0.03375499999999998,0.025,180
0.07500000000000001,0.06999999999999999,-0.005,0.1129,0.033950000000000036,0.025,180
0.08000000000000002,0.06999999999999999,-0.005,0.0968,0.03414499999999998,0.025,180
0.02,0.06999999999999999,0.0,0.4902,0.03180499999999997,0.025,180
0.025,0.06999999999999999,0.0,0.4865,0.03200000000000003,0.025,180
0.030000000000000002,0.06999999999999999,0.0,0.4212,0.032194999999999974,0.025,180
0.035,0.06999999999999999,0.0,0.3674,0.03239000000000003,0.025,180
0.04000000000000001,0.06999999999999999,0.0,0.3173,0.032584999999999975,0.025,180
0.045000000000000005,0.06999999999999999,0.0,0.2743,0.03278000000000003,0.025,180
0.05,0.06999999999999999,0.0,0.2371,0.03297499999999998,0.025,180
0.05500000000000001,0.06999999999999999,0.0,0.2057,0.03317000000000003,0.025,180
0.06000000000000001,0.06999999999999999,0.0,0.1779,0.03336499999999998,0.025,180
0.065,0.06999999999999999,0.0,0.1519,0.033560000000000034,0.025,180
0.07,0.06999999999999999,0.0,0.132,0.03375499999999998,0.025,180
0.07500000000000001,0.06999999999999999,0.0,0.1129,0.033950000000000036,0.025,180
0.08000000000000002,0.06999999999999999,0.0,0.0968,0.03414499999999998,0.025,180
0.02,0.06999999999999999,0.005,0.4902,0.03180499999999997,0.025,180
0.025,0.06999999999999999,0.005,0.4865,0.03200000000000003,0.025,180
0.030000000000000002,0.06999999999999999,0.005,0.4212,0.032194999999999974,0.025,180
0.035,0.06999999999999999,0.005,0.3674,0.03239000000000003,0.025,180
0.04000000000000001,0.06999999999999999,0.005,0.3173,0.032584999999999975,0.025,180
0.045000000000000005,0.06999999999999999,0.005,0.2743,0.03278000000000003,0.025,180
0.05,0.06999999999999999,0.005,0.2371,0.03297499999999998,0.025,180
0.05500000000000001,0.06999999999999999,0.005,0.2057,0.03317000000000003,0.025,180
0.06000000000000001,0.06999999999999999,0.005,0.1779,0.03336499999999998,0.025,180
0.065,0.06999999999999999,0.005,0.1519,0.033560000000000034,0.025,180
0.07,0.06999999999999999,0.005,0.132,0.03375499999999998,0.025,180
0.07500000000000001,0.06999999999999999,0.005,0.1129,0.033950000000000036,0.025,180
0.08000000000000002,0.06999999999999999,0.005,0.0968,0.03414499999999998,0.025,180
0.02,0.06999999999999999,0.01,0.4902,0.03180499999999997,0.025,180
0.025,0.06999999999999999,0.01,0.4865,0.03200000000000003,0.025,180
0.030000000000000002,0.06999999999999999,0.01,0.4212,0.032194999999999974,0.025,180
0.035,0.06999999999999999,0.01,0.3674,0.03239000000000003,0.025,180
0.04000000000000001,0.06999999999999999,0.01,0.3173,0.032584999999999975,0.025,180
0.045000000000000005,0.06999999999999999,0.01,0.2743,0.03278000000000003,0.025,180
0.05,0.06999999999999999,0.01,0.2371,0.03297499999999998,0.025,180
0.05500000000000001,0.06999999999999999,0.01,0.2057,0.03317000000000003,0.025,180
0.06000000000000001,0.06999999999999999,0.01,0.1779,0.03336499999999998,0.025,180
0.065,0.06999999999999999,0.01,0.1519,0.033560000000000034,0.025,180
0.07,0.06999999999999999,0.01,0.132,0.03375499999999998,0.025,180
0.07500000000000001,0.06999999999999999,0.01,0.1129,0.033950000000000036,0.025,180
0.08000000000000002,0.06999999999999999,0.01,0.0968,0.03414499999999998,0.025,180
0.02,0.06999999999999999,0.015,0.4902,0.03180499999999997,0.025,180
0.025,0.06999999999999999,0.015,0.4865,0.03200000000000003,0.025,180
0.030000000000000002,0.06999999999999999,0.015,0.4212,0.032194999999999974,0.025,180
0.035,0.06999999999999999,0.015,0.3674,0.03239000000000003,0.025,180
0.04000000000000001,0.06999999999999999,0.015,0.3173,0.032584999999999975,0.025,180
0.045000000000000005,0.06999999999999999,0.015,0.2743,0.03278000000000003,0.025,180
0.05,0.06999999999999999,0.015,0.2371,0.03297499999999998,0.025,180
0.05500000000000001,0.06999999999999999,0.015,0.2057,0.03317000000000003,0.025,180
0.06000000000000001,0.06999999999999999,0.015,0.1779,0.03336499999999998,0.025,180
0.065,0.06999999999999999,0.015,0.1519,0.033560000000000034,0.025,180
0.07,0.06999999999999999,0.015,0.132,0.03375499999999998,0.025,180
0.07500000000000001,0.06999999999999999,0.015,0.1129,0.033950000000000036,0.025,180
0.08000000000000002,0.06999999999999999,0.015,0.0968,0.03414499999999998,0.025,180
0.02,0.06999999999999999,0.02,0.3906,0.03180499999999997,0.025,180
0.025,0.06999999999999999,0.02,0.3879,0.03200000000000003,0.025,180
0.030000000000000002,0.06999999999999999,0.02,0.3357,0.032194999999999974,0.025,180
0.035,0.06999999999999999,0.02,0.293,0.03239000000000003,0.025,180
0.04000000000000001,0.06999999999999999,0.02,0.2525,0.032584999999999975,0.025,180
0.045000000000000005,0.06999999999999999,0.02,0.2184,0.03278000000000003,0.025,180
0.05,0.06999999999999999,0.02,0.1883,0.03297499999999998,0.025,180
0.05500000000000001,0.06999999999999999,0.02,0.162,0.03317000000000003,0.025,180
0.06000000000000001,0.06999999999999999,0.02,0.1392,0.03336499999999998,0.025,180
0.065,0.06999999999999999,0.02,0.1202,0.033560000000000034,0.025,180
0.07,0.06999999999999999,0.02,0.1047,0.03375499999999998,0.025,180
0.07500000000000001,0.06999999999999999,0.02,0.0898,0.033950000000000036,0.025,180
0.08000000000000002,0.06999999999999999,0.02,0.0771,0.03414499999999998,0.025,180
0.02,0.06999999999999999,0.025,0.3906,0.03180499999999997,0.025,180
0.025,0.06999999999999999,0.025,0.3879,0.03200000000000003,0.025,180
0.030000000000000002,0.06999999999999999,0.025,0.3357,0.032194999999999974,0.025,180
0.035,0.06999999999999999,0.025,0.293,0.03239000000000003,0.025,180
0.04000000000000001,0.06999999999999999,0.025,0.2525,0.032584999999999975,0.025,180
0.045000000000000005,0.06999999999999999,0.025,0.2184,0.03278000000000003,0.025,180
0.05,0.06999999999999999,0.025,0.1883,0.03297499999999998,0.025,180
0.05500000000000001,0.06999999999999999,0.025,0.162,0.03317000000000003,0.025,180
0.06000000000000001,0.06999999999999999,0.025,0.1392,0.03336499999999998,0.025,180
0.065,0.06999999999999999,0.025,0.1202,0.033560000000000034,0.025,180
0.07,0.06999999999999999,0.025,0.1047,0.03375499999999998,0.025,180
0.07500000000000001,0.06999999999999999,0.025,0.0898,0.033950000000000036,0.025,180
0.08000000000000002,0.06999999999999999,0.025,0.0771,0.03414499999999998,0.025,180
0.02,0.06999999999999999,0.03,0.3906,0.03180499999999997,0.025,180
0.025,0.06999999999999999,0.03,0.3879,0.03200000000000003,0.025,180
0.030000000000000002,0.06999999999999999,0.03,0.3357,0.032194999999999974,0.025,180
0.035,0.06999999999999999,0.03,0.293,0.03239000000000003,0.025,180
0.04000000000000001,0.06999999999999999,0.03,0.2525,0.032584999999999975,0.025,180
0.045000000000000005,0.06999999999999999,0.03,0.2184,0.03278000000000003,0.025,180
0.05,0.06999999999999999,0.03,0.1883,0.03297499999999998,0.025,180
0.05500000000000001,0.06999999999999999,0.03,0.162,0.03317000000000003,0.025,180
0.06000000000000001,0.06999999999999999,0.03,0.1392,0.03336499999999998,0.025,180
0.065,0.06999999999999999,0.03,0.1202,0.033560000000000034,0.025,180
0.07,0.06999999999999999,0.03,0.1047,0.03375499999999998,0.025,180
0.07500000000000001,0.06999999999999999,0.03,0.0898,0.033950000000000036,0.025,180
0.08000000000000002,0.06999999999999999,0.03,0.0771,0.03414499999999998,0.025,180
0.02,0.06999999999999999,0.035,0.3906,0.03180499999999997,0.025,180
