Market_Rate,Friction,Rate_Velocity,CPR_US,CPR_Danish
0.02,0.055,0.005,0.7856,0.7856
0.025,0.055,0.005,0.7227,0.7248
0.030000000000000002,0.055,0.005,0.6541,0.6708
0.035,0.055,0.005,0.5619,0.635
0.04000000000000001,0.055,0.005,0.47,0.6113
0.045000000000000005,0.055,0.005,0.3864,0.5973
0.05,0.055,0.005,0.3164,0.59
0.05500000000000001,0.055,0.005,0.2531,0.5865
0.06000000000000001,0.055,0.005,0.2009,0.5838
0.065,0.055,0.005,0.1606,0.5808
0.07,0.055,0.005,0.1263,0.5787
0.07500000000000001,0.055,0.005,0.1001,0.5769
0.08000000000000002,0.055,0.005,0.0785,0.5745
0.02,0.055,0.01,0.7856,0.7856
0.025,0.055,0.01,0.7227,0.7248
0.030000000000000002,0.055,0.01,0.6541,0.6708
0.035,0.055,0.01,0.5619,0.635
0.04000000000000001,0.055,0.01,0.47,0.6113
0.045000000000000005,0.055,0.01,0.3864,0.5973
0.05,0.055,0.01,0.3164,0.59
0.05500000000000001,0.055,0.01,0.2531,0.5865
0.06000000000000001,0.055,0.01,0.2009,0.5838
0.065,0.055,0.01,0.1606,0.5808
0.07,0.055,0.01,0.1263,0.5787
0.07500000000000001,0.055,0.01,0.1001,0.5769
0.08000000000000002,0.055,0.01,0.0785,0.5745
0.02,0.055,0.015,0.7856,0.7856
0.025,0.055,0.015,0.7227,0.7248
0.030000000000000002,0.055,0.015,0.6541,0.6708
0.035,0.055,0.015,0.5619,0.635
0.04000000000000001,0.055,0.015,0.47,0.6113
0.045000000000000005,0.055,0.015,0.3864,0.5973
0.05,0.055,0.015,0.3164,0.59
0.05500000000000001,0.055,0.015,0.2531,0.5865
0.06000000000000001,0.055,0.015,0.2009,0.5838
0.065,0.055,0.015,0.1606,0.5808
0.07,0.055,0.015,0.1263,0.5787
0.07500000000000001,0.055,0.015,0.1001,0.5769
0.08000000000000002,0.055,0.015,0.0785,0.5745
0.02,0.055,0.02,0.6264,0.6264
0.025,0.055,0.02,0.5754,0.5772
0.030000000000000002,0.055,0.02,0.5192,0.5328
0.035,0.055,0.02,0.4461,0.5045
0.04000000000000001,0.055,0.02,0.3724,0.4854
0.045000000000000005,0.055,0.02,0.3045,0.4748
0.05,0.055,0.02,0.2501,0.4691
0.05500000000000001,0.055,0.02,0.1992,0.4664
0.06000000000000001,0.055,0.02,0.158,0.4645
0.065,0.055,0.02,0.1266,0.4619
0.07,0.055,0.02,0.0998,0.4603
0.07500000000000001,0.055,0.02,0.08,0.4588
0.08000000000000002,0.055,0.02,0.0624,0.4568
0.02,0.055,0.025,0.6264,0.6264
0.025,0.055,0.025,0.5754,0.5772
0.030000000000000002,0.055,0.025,0.5192,0.5328
0.035,0.055,0.025,0.4461,0.5045
0.04000000000000001,0.055,0.025,0.3724,0.4854
0.045000000000000005,0.055,0.025,0.3045,0.4748
0.05,0.055,0.025,0.2501,0.4691
0.05500000000000001,0.055,0.025,0.1992,0.4664
0.06000000000000001,0.055,0.025,0.158,0.4645
0.065,0.055,0.025,0.1266,0.4619
0.07,0.055,0.025,0.0998,0.4603
0.07500000000000001,0.055,0.025,0.08,0.4588
0.08000000000000002,0.055,0.025,0.0624,0.4568
0.02,0.055,0.03,0.6264,0.6264
0.025,0.055,0.03,0.5754,0.5772
0.030000000000000002,0.055,0.03,0.5192,0.5328
0.035,0.055,0.03,0.4461,0.5045
0.04000000000000001,0.055,0.03,0.3724,0.4854
0.045000000000000005,0.055,0.03,0.3045,0.4748
0.05,0.055,0.03,0.2501,0.4691
0.05500000000000001,0.055,0.03,0.1992,0.4664
0.06000000000000001,0.055,0.03,0.158,0.4645
0.065,0.055,0.03,0.1266,0.4619
0.07,0.055,0.03,0.0998,0.4603
0.07500000000000001,0.055,0.03,0.08,0.4588
0.08000000000000002,0.055,0.03,0.0624,0.4568
0.02,0.055,0.035,0.6264,0.6264
0.025,0.055,0.035,0.5754,0.5772
0.030000000000000002,0.055,0.035,0.5192,0.5328
0.035,0.055,0.035,0.4461,0.5045
0.04000000000000001,0.055,0.035,0.3724,0.4854
0.045000000000000005,0.055,0.035,0.3045,0.4748
0.05,0.055,0.035,0.2501,0.4691
0.05500000000000001,0.055,0.035,0.1992,0.4664
0.06000000000000001,0.055,0.035,0.158,0.4645
0.065,0.055,0.035,0.1266,0.4619
0.07,0.055,0.035,0.0998,0.4603
0.07500000000000001,0.055,0.035,0.08,0.4588
0.08000000000000002,0.055,0.035,0.0624,0.4568
0.02,0.06,-0.01,0.7585,0.7585
0.025,0.06,-0.01,0.6982,0.7
0.030000000000000002,0.06,-0.01,0.6291,0.6452
0.035,0.06,-0.01,0.5374,0.6078
0.04000000000000001,0.06,-0.01,0.4506,0.5852
0.045000000000000005,0.06,-0.01,0.3698,0.5711
0.05,0.06,-0.01,0.3047,0.5629
0.05500000000000001,0.06,-0.01,0.2429,0.5595
0.06000000000000001,0.06,-0.01,0.1937,0.5565
0.065,0.06,-0.01,0.1547,0.5541
0.07,0.06,-0.01,0.1211,0.5521
0.07500000000000001,0.06,-0.01,0.0962,0.5507
0.08000000000000002,0.06,-0.01,0.0755,0.5486
0.02,0.06,-0.005,0.7585,0.7585
0.025,0.06,-0.005,0.6982,0.7
0.030000000000000002,0.06,-0.005,0.6291,0.6452
0.035,0.06,-0.005,0.5374,0.6078
0.04000000000000001,0.06,-0.005,0.4506,0.5852
0.045000000000000005,0.06,-0.005,0.3698,0.5711
0.05,0.06,-0.005,0.3047,0.5629
0.05500000000000001,0.06,-0.005,0.2429,0.5595
0.06000000000000001,0.06,-0.005,0.1937,0.5565
0.065,0.06,-0.005,0.1547,0.5541
0.07,0.06,-0.005,0.1211,0.5521
0.07500000000000001,0.06,-0.005,0.0962,0.5507
0.08000000000000002,0.06,-0.005,0.0755,0.5486
0.02,0.06,0.0,0.7585,0.7585
0.025,0.06,0.0,0.6982,0.7
0.030000000000000002,0.06,0.0,0.6291,0.6452
0.035,0.06,0.0,0.5374,0.6078
0.04000000000000001,0.06,0.0,0.4506,0.5852
0.045000000000000005,0.06,0.0,0.3698,0.5711
0.05,0.06,0.0,0.3047,0.5629
0.05500000000000001,0.06,0.0,0.2429,0.5595
0.06000000000000001,0.06,0.0,0.1937,0.5565
0.065,0.06,0.0,0.1547,0.5541
0.07,0.06,0.0,0.1211,0.5521
0.07500000000000001,0.06,0.0,0.0962,0.5507
0.08000000000000002,0.06,0.0,0.0755,0.5486
0.02,0.06,0.005,0.7585,0.7585
0.025,0.06,0.005,0.6982,0.7
0.030000000000000002,0.06,0.005,0.6291,0.6452
0.035,0.06,0.005,0.5374,0.6078
0.04000000000000001,0.06,0.005,0.4506,0.5852
0.045000000000000005,0.06,0.005,0.3698,0.5711
0.05,0.06,0.005,0.3047,0.5629
0.05500000000000001,0.06,0.005,0.2429,0.5595
0.06000000000000001,0.06,0.005,0.1937,0.5565
0.065,0.06,0.005,0.1547,0.5541
0.07,0.06,0.005,0.1211,0.5521
0.07500000000000001,0.06,0.005,0.0962,0.5507
0.08000000000000002,0.06,0.005,0.0755,0.5486
0.02,0.06,0.01,0.7585,0.7585
0.025,0.06,0.01,0.6982,0.7
0.030000000000000002,0.06,0.01,0.6291,0.6452
0.035,0.06,0.01,0.5374,0.6078
0.04000000000000001,0.06,0.01,0.4506,0.5852
0.045000000000000005,0.06,0.01,0.3698,0.5711
0.05,0.06,0.01,0.3047,0.5629
0.05500000000000001,0.06,0.01,0.2429,0.5595
0.06000000000000001,0.06,0.01,0.1937,0.5565
0.065,0.06,0.01,0.1547,0.5541
0.07,0.06,0.01,0.1211,0.5521
0.07500000000000001,0.06,0.01,0.0962,0.5507
0.08000000000000002,0.06,0.01,0.0755,0.5486
0.02,0.06,0.015,0.7585,0.7585
0.025,0.06,0.015,0.6982,0.7
0.030000000000000002,0.06,0.015,0.6291,0.6452
0.035,0.06,0.015,0.5374,0.6078
0.04000000000000001,0.06,0.015,0.4506,0.5852
0.045000000000000005,0.06,0.015,0.3698,0.5711
0.05,0.06,0.015,0.3047,0.5629
0.05500000000000001,0.06,0.015,0.2429,0.5595
0.06000000000000001,0.06,0.015,0.1937,0.5565
0.065,0.06,0.015,0.1547,0.5541
0.07,0.06,0.015,0.1211,0.5521
0.07500000000000001,0.06,0.015,0.0962,0.5507
0.08000000000000002,0.06,0.015,0.0755,0.5486
0.02,0.06,0.02,0.6033,0.6033
0.025,0.06,0.02,0.5549,0.5564
0.030000000000000002,0.06,0.02,0.499,0.5125
0.035,0.06,0.02,0.4273,0.4832
0.04000000000000001,0.06,0.02,0.3568,0.4648
0.045000000000000005,0.06,0.02,0.2918,0.4541
0.05,0.06,0.02,0.2409,0.4473
0.05500000000000001,0.06,0.02,0.1908,0.4444
0.06000000000000001,0.06,0.02,0.1526,0.4423
0.065,0.06,0.02,0.1218,0.4404
0.07,0.06,0.02,0.096,0.4385
0.07500000000000001,0.06,0.02,0.0765,0.4372
0.08000000000000002,0.06,0.02,0.06,0.4353
0.02,0.06,0.025,0.6033,0.6033
0.025,0.06,0.025,0.5549,0.5564
0.030000000000000002,0.06,0.025,0.499,0.5125
0.035,0.06,0.025,0.4273,0.4832
0.04000000000000001,0.06,0.025,0.3568,0.4648
