Base_Pct,Search_Cap_bps,Sentiment_Cap_bps,Friction_Min_Pct,Friction_Mean_Pct,Friction_Max_Pct,Trapped_US_B,Trapped_DK_B,Gap_B,Vs_Empirical_B,Share_Explained_Pct,CPR_R2,CPR_RMSE,CPR_R2_Smooth,CPR_RMSE_Smooth
8.0,200.0,225.0,9.231826380695837,10.090221483702328,11.262309881147257,170.9889254733639,-763.0617122846962,934.0506377580601,-593.7593277493363,22.358851393619425,-5.0466515448736144,6.968091370718576,-11.20787409267397,6.343122895640224
9.0,0.0,225.0,9.0,10.017537313432834,11.01,170.38862045792462,-759.2968055142178,929.6854259721424,-594.3596327647756,22.280354317894233,-5.04385656304577,6.9664807321920925,-11.177270527969451,6.335167211340465
9.0,0.0,300.0,9.0,10.017537313432834,11.01,170.38862045792462,-759.2968055142178,929.6854259721424,-594.3596327647756,22.280354317894233,-5.04385656304577,6.9664807321920925,-11.177270527969451,6.335167211340465
8.0,200.0,150.0,9.231826380695837,10.046117006090387,11.262309881147257,169.70406284124434,-764.0142652974602,933.7183281387045,-595.0441903814559,22.19084020474713,-5.088455091453934,6.992136844702625,-11.308277716854741,6.369153979795093
7.000000000000001,400.0,300.0,8.599761024617864,10.162905653971826,12.244619762294512,169.59779363483202,-769.1689424731733,938.7667361080053,-595.1504595878682,22.176944232319013,-5.1107736088733855,7.004940698456195,-11.378763139484287,6.387364960740419
7.000000000000001,400.0,225.0,8.599761024617864,10.162905653971826,12.244619762294512,169.59779363483202,-769.1689424731733,938.7667361080053,-595.1504595878682,22.176944232319013,-5.1107736088733855,7.004940698456195,-11.378763139484287,6.387364960740419
9.0,0.0,150.0,9.0,9.973432835820896,10.5,169.16203144759302,-760.1875984310687,929.3496298786617,-595.5862217751072,22.11996310350928,-5.083615426745447,6.989357295145559,-11.272749380821475,6.359954927756598
7.000000000000001,400.0,150.0,8.599761024617864,10.118801176359886,12.244619762294512,168.3316040720006,-770.1333159274996,938.4649199995001,-596.4166491506996,22.01137477106224,-5.152676749648892,7.028917002601436,-11.480005733870412,6.413432045556596
9.0,200.0,0.0,9.217380512308932,10.072684170269492,10.999999999999998,166.9837417263869,-764.2535942342955,931.2373359606825,-597.7645114963133,21.835125614567445,-5.216099804511966,7.06505187954487,-11.621399677369599,6.4496606510787675
8.0,400.0,0.0,8.434761024617865,10.14536834053899,12.0,165.52515084660374,-770.4050448040753,935.930195650679,-599.2231023760964,21.644397375093007,-5.293039007423172,7.1086409290074855,-11.819639870913683,6.500114661193577
8.0,200.0,75.0,8.967380512308932,9.723952826985908,10.750000000000002,147.45499466074068,-783.9883597525131,931.4433544132538,-617.2932585619595,19.281507873912165,-5.590183945722419,7.274533267106451,-12.479548083706867,6.665316417278302
7.000000000000001,400.0,75.0,8.184761024617865,9.796636997255408,11.75,146.4557235346028,-789.742993279095,936.1987168136978,-618.2925296880974,19.150841197404322,-5.662955368791701,7.314587137755693,-12.671190287501647,6.712530455349736
9.0,0.0,75.0,9.0,9.651268656716418,9.75,146.37213380325912,-779.8809775844436,926.2531113877027,-618.3761194194411,19.13991083816631,-5.5851219723033125,7.27173891658752,-12.443597866173416,6.656422218653527
8.0,100.0,300.0,8.82802753079582,9.553879398567585,10.482295820324754,137.77949204975275,-793.5186393688296,931.2981314185823,-626.9687611729474,18.016319941777017,-5.658032252440114,7.311884341783905,-12.618595396728754,6.699606013292847
8.0,100.0,225.0,8.82802753079582,9.553879398567585,10.482295820324754,137.77949204975275,-793.5186393688296,931.2981314185823,-626.9687611729474,18.016319941777017,-5.658032252440114,7.311884341783905,-12.618595396728754,6.699606013292847
7.000000000000001,300.0,225.0,8.491070768463398,9.626563568837076,11.253464821720884,137.76699893746002,-798.0737023927314,935.8407013301915,-626.9812542852402,18.01468631760853,-5.695754620841527,7.332568532480381,-12.730938913113599,6.727182698942625
7.000000000000001,300.0,300.0,8.491070768463398,9.626563568837076,11.253464821720884,137.76699893746002,-798.0737023927314,935.8407013301915,-626.9812542852402,18.01468631760853,-5.695754620841527,7.332568532480381,-12.730938913113599,6.727182698942625
7.000000000000001,300.0,150.0,8.491070768463398,9.582459091225136,11.253464821720884,136.35139699961323,-799.1231959175038,935.4745929171171,-628.396856223087,17.829579397536293,-5.744644652508963,7.3592897547581435,-12.849273277771838,6.756108219826883
8.0,100.0,150.0,8.82802753079582,9.509774920955643,10.271154940573629,136.32990618055226,-794.5859176221813,930.9158238027336,-628.418347042148,17.826769215365832,-5.707327552827732,7.3389025968009545,-12.736958918852588,6.728657224496605
8.0,300.0,0.0,8.3260707684634,9.609026255404242,11.0,133.1656820929194,-799.5863727983733,932.7520548912927,-631.5825711297808,17.41300899109613,-5.903783487525677,7.445604224041451,-13.235033381133176,6.849554884805882
9.0,100.0,0.0,9.108690256154466,9.536342085134748,10.0,132.90802571814163,-794.6567511009952,927.5647768191368,-631.8402275045586,17.37931733195314,-5.861308004075123,7.422664369253512,-13.113541335702735,6.820262729115391
7.000000000000001,300.0,75.0,8.076070768463401,9.260294912120658,10.750000000000002,112.32353500321811,-819.194333340442,931.5178683436601,-652.4247182194821,14.687648455538046,-6.332910037507551,7.6735184976449275,-14.222706104567958,7.083192363748619
8.0,100.0,75.0,8.82802753079582,9.187610741851167,9.75,111.66845432399056,-814.3959120654374,926.064366389428,-653.0797988987097,14.601988805258756,-6.2926472542602,7.652423020112311,-14.104128415377183,7.055551069187594
7.000000000000001,200.0,225.0,8.231826380695836,9.090221483702328,10.262309881147257,102.7352195032782,-828.0923678553107,930.827587358589,-662.013033719422,13.433861283153655,-6.386201237339392,7.701351290265316,-14.32682364966536,7.107374262177002
