,MORTGAGE30US,Dynamic_Friction,Empirical_CPR_Pct,US_CPR_Pct,Danish_CPR_Pct,Extension_Delta_Billions,US_Missed_Rolloff_Billions,Danish_Missed_Rolloff_Billions,Actual_Monthly_Rolloff_Billions,QT_Target_Billions
2023-05-31,6.4255555555555555,0.09743870276914068,5.648046392381099,12.361979960189036,45.146394330091894,17.477291229100047,-0.21774534053581363,-38.923121417469446,-17.522708770899953,-35.0
2023-06-30,6.714444444444444,0.09408713789289852,6.916687994364692,11.085031837669815,46.116419553280735,14.908458292699834,0.32923940481325076,-35.593219355974625,-20.091541707300166,-35.0
2023-07-31,6.8275,0.08966379331003417,7.209468829921562,10.84462041512871,47.760610970795746,14.433981479900012,2.743036018291633,-33.37723785985129,-20.566018520099988,-35.0
2023-08-31,7.034999999999999,0.09018061477779023,6.366969820218326,9.766908101971586,47.291018292216656,16.31795469669987,4.314045459618583,-32.18154988570683,-18.68204530330013,-35.0
2023-09-30,7.18375,0.09020972159047644,6.62654280519574,9.140979090642158,47.116650063838534,15.901604143600252,6.153043589164859,-29.610925837044576,-19.098395856399748,-35.0
2023-10-31,7.5600000000000005,0.09136943505219332,5.553185606495489,7.550743017764821,46.28822972323549,18.211046696500034,8.12212562751338,-26.471155244255883,-16.788953303499966,-35.0
2023-11-30,7.5055555555555555,0.09220906200858736,5.135518456357807,7.694906618395365,46.03505954947535,19.147868290899623,10.604943898829312,-23.219481285648072,-15.852131709100377,-35.0
2023-12-31,6.89125,0.08898290246215315,4.8611606398520895,10.558259071695772,47.96476865167614,19.77963139450003,10.963817805873077,-20.541067866931925,-15.22036860549997,-35.0
2024-01-31,6.638888888888889,0.08547871774203424,4.591683617213977,12.203321874314495,49.74445737711107,20.39082697380036,7.192222062403555,-19.539397959444457,-14.609173026199642,-35.0
2024-02-29,6.757777777777778,0.08654894175532624,4.273836585209668,11.454656800701379,49.15108575938555,21.088398402499934,3.7866279363441677,-18.822845686465854,-13.911601597500066,-35.0
2024-03-31,6.83875,0.0845894748834425,4.74377712165426,11.15496088603006,49.88925900154939,20.215591540699734,4.041606625318014,-16.65756962121784,-14.784408459300266,-35.0
2024-04-30,6.945,0.08475888741867722,0.0,10.542370212319172,49.68045609407198,31.296821715499846,5.293608724021627,-14.516074829899694,-3.7031782845001544,-35.0
2024-05-31,7.074,0.08755014294569353,12.608478609279777,9.75484405102557,48.34761319186702,4.946581949300253,6.531765031457319,-12.271902891257554,-30.053418050699747,-35.0
2024-06-30,6.938750000000001,0.0867689295304314,6.851225399911093,10.447487434011599,48.834040769612024,16.368919224099955,7.906232147903541,-9.499302037904961,-18.631080775900045,-35.0
2024-07-31,6.8475,0.08663309705477004,6.479391839731911,10.95620931169105,49.004445168564615,17.206204580800204,7.670912637385705,-7.482209729813945,-17.793795419199796,-35.0
2024-08-31,6.516666666666667,0.08529290000486482,6.848054047272514,12.904543394029403,49.9718926034841,16.617810441299753,6.541523468660284,-5.881389213702455,-18.382189558700247,-35.0
2024-09-30,6.21375,0.08352529542622887,6.55448687010656,15.214765179286806,51.17088803299792,17.29472891739988,3.8142105203035186,-4.62078599386826,-17.70527108260012,-35.0
2024-10-31,6.364,0.08292614223148888,5.761625872211296,14.202382370914611,51.257655128700556,18.893921651500023,0.4677980160416553,-3.582551334046265,-16.106078348499977,-35.0
2024-11-30,6.7871428571428565,0.08231826380695836,6.259535355815521,11.634727629577291,51.00562721701821,18.058483553400492,1.0364261941306836,-2.099465164250475,-16.941516446599508,-35.0
2024-12-31,6.71,0.08312507240750681,5.6020172762862614,12.007613452838724,50.72752820008416,19.29214166499969,4.71984846920051,-0.29020590475652597,-15.70785833500031,-35.0
